record_number,name_en,name_fr,document_types_en,document_types_fr
HC HP 020,Compliance and Enforcement Activities for - Pharmaceutical Drugs,Activités de conformité et application de la loi concernant les médicaments pharmaceutiques,"Inspection and investigation documentation and reports, correspondence, memoranda, public relations materials, presentations, contracts with collaborators, information sharing agreements, strategic policy advice, licences, compliance reports, report of examination for customs entries, briefing notes, risk assessments, standards, product evaluations, monitoring logs, laboratory data, purchasing orders and sales receipts.","Documents et rapports d'inspection et d'enquête, correspondance, notes de service, documents de relations publiques, présentations, contrats avec des collaborateurs, ententes de communication d'information, conseils stratégiques, licences, rapports de conformité, rapports d'examen pour les entrées en douane, notes d'information, évaluations des risques, normes, évaluations de produits, journaux de surveillance, données de laboratoire, bons de commande et reçus de vente."
HC ERH 050,Environmental and Radiation Health Sciences - Passenger Conveyances,Sciences de la santé environnementale et de la radioprotection - Transport de passagers,"public opinion research, health hazard assessments and evaluations, surveillance and monitoring documentation, research proposals, analysis, and reports, lab test results, correspondence, presentations, contracts with collaborators, research files of published and unpublished data, strategic policy advice, guidelines, draft legislation and regulatory frameworks, risk assessments, fact sheets, questionnaires, briefing notes, summaries, committee agendas, reports and minutes, advisories, educational and outreach documents.","Recherches sur l'opinion publique, évaluations des risques pour la santé, documents de surveillance et de suivi, propositions, analyses et rapports de recherche, résultats des tests de laboratoire, correspondance, présentations, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, lignes directrices, ébauches de lois et de cadres de réglementation, évaluations du risque, fiches de renseignements, questionnaires, notes d'information, résumés, ordres du jour, rapports et comptes rendus de comités, avis de sécurité, bulletins d'éducation et documents d'éducation et de sensibilisation."
HC RP 005,Environmental Radiation Monitoring and Protection Program,Programme de détection des radiations environnementales et de protection,"public opinion research, health hazard assessments and evaluations, surveillance and monitoring documentation, research proposals, analysis, and reports, radiation readings, lab test reports, questionnaires, correspondence, presentations, contracts with service providers and collaborators, research files of published and unpublished data, drafts and published peer reviewed papers, strategic policy advice, briefing notes, risk assessments, fact sheets, memorandum of understanding, committee agenda, reports and minutes, advisories, educational and outreach documentation.","Recherches sur l'opinion publique, évaluations des risques pour la santé, documents de surveillance et de suivi, propositions, analyses et rapports de recherche, mesures des radiations, résultats des tests de laboratoire, questionnaires, correspondance, présentations, contrats avec les collaborateurs et les fournisseurs de services, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, notes d'information, évaluations du risque, fiches de renseignements, protocoles d'entente, ordres du jour, rapports et comptes rendus des comités, avis de sécurité, documents d'éducation et de sensibilisation"
HC RP 010,Radiation Emitting Devices Administration and Enforcement,Administration et application de la Loi sur les dispositifs émettant des radiations,"public opinion research, health hazard assessments and evaluations, surveillance and monitoring documentation, research proposals, analysis, and reports, correspondence, questionnaires, radiation readings, lab test results, medical files, presentations, contracts with service providers and collaborators, research files of published and unpublished data, strategic policy advice, briefing notes, draft legislation, regulatory frameworks, risk assessments, fact sheets, summaries, guidelines, standards, committee agendas, reports and minutes, advisories, educational and outreach bulletins and other documentation.","Recherches sur l'opinion publique, évaluations des risques pour la santé, documents de surveillance et de suivi, propositions, analyses et rapports de recherche, correspondance, mesures de la radiation, résultats des tests de laboratoire, dossiers médicaux, présentations, contrats avec les collaborateurs et les fournisseurs de services, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, notes d'information, cadres de réglementation, évaluations du risque, fiches de renseignements, normes, rapports et comptes rendus de comités, avis de sécurité, documents d'éducation et de sensibilisation."
HC RP 015,Dosimetry Services for Occupational Exposures to Radiation,Services de dosimétrie pour les expositions aux radiations au travail,"public opinion research, health hazard assessments and evaluations, research proposals, analysis, and reports, correspondence, medical files, radiation exposure reports, presentations, contracts with service providers and collaborators, research files of published and unpublished data, strategic policy advice, statistical data and analysis reports, regulatory frameworks, risk assessments, fact sheets, committee agenda, reports and minutes, briefing notes, educational and outreach documentation.","Recherches sur l'opinion publique, évaluations des risques pour la santé, propositions, analyses et rapports de recherche, correspondance, dossiers médicaux, mesures d'exposition aux radiations, présentations, contrats avec les collaborateurs et les fournisseurs de services, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, données statistiques et rapports d'analyses, cadres de réglementation, évaluations du risque, fiches de renseignements, ordres du jour, rapports et comptes rendus de comités, notes d'information, documents d'éducation et de sensibilisation."
HC SHS 005,Specialized Health Services Directorate,Direction des services de santé spécialisés,"applications, medical records including assessments, x-rays, hearing and lab tests and results, consultation reports, treatment plans and recommendations, medical assessments for pre-placement, pre-posting, cross-posting, and returns from-posting, periodic health evaluations, fitness-to-work evaluations, reports, correspondence, memoranda, requests for evaluations and for access to records, public relations materials, presentations, contracts with collaborators/service providers, information sharing agreements, strategic policy advice, briefing notes, committee agendas and minutes of meetings.","Demandes, dossiers médicaux, y compris les évaluations, les radiographies, les tests d'audition et les tests et résultats de laboratoire, rapports de consultations, plans et recommandations de traitement, évaluations médicales préalables aux placements, aux affectations, aux réaffectations et évaluations au retour d'affectation, évaluations sanitaires périodiques, évaluations d'employabilité, rapports, correspondance, notes de service, demandes d'évaluation et d'accès aux dossiers, documents de relations publiques, présentations, contrats avec les collaborateurs et les prestataires de services, ententes de communication de renseignements, conseils en matière de politique stratégique, notes d'information, ordres du jour des comités et comptes rendus de réunions."
HC DSS 020,Healthcare Practitioner Regulated Practice,Pratiques réglementées des professionnels de la santé,"reports, chart audits, audit reports, staff reports, correspondence, complaints, practice assessments, professional practice guidelines and standards, performance agreements, learning and development plans, talent management plans, investigation reports, actions plan reports, and medical records including medical assessments.","rapports, vérifications de tableaux, rapports de vérification, rapports à l'intention des employés, correspondance, plaintes, évaluations des pratiques, normes et directives sur les pratiques professionnelles, ententes de rendement, plans d'apprentissage et de perfectionnement, plans de gestion du talent, rapports d'enquête, rapports de plans d'action et dossiers médicaux y compris évaluations médicales."
HC SUA 005,Tobacco,Tabac,"public opinion research, health hazard assessments and evaluations, surveillance and monitoring documentation, applications and submissions, research proposals, analysis, and reports, correspondence, presentations, contracts with collaborators, license agreements, site inspection documentation, research files of published and unpublished data, strategic policy advice, policies, draft legislation and regulatory frameworks, risk assessments, product submissions from manufacturers, fact sheets, questionnaires, briefing notes, committee agendas, reports and minutes, advisories, tobacco warnings, educational and outreach documentation.","Recherches sur l'opinion publique, évaluations des risques pour la santé, documents de surveillance et de suivi, demandes et présentations, propositions, analyses et rapports de recherche, correspondance, présentations, contrats avec les collaborateurs, ententes de licence, documents d'inspection des lieux, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, politiques, ébauches de lois et de cadres de réglementation, évaluations du risque, demandes d'homologation de produits par les fabricants, fiches de renseignements, questionnaires, notes d'information, ordres du jour, rapports et comptes rendus de comités, avis de sécurité, avertissements contre le tabagisme, documents d'éducation et de sensibilisation."
HC ERH 025,Safe Environments - Water Quality,Sécurité des milieux - Qualité de l'eau,"health risk assessments, exposure and monitoring information, research proposals, reports and summaries, correspondence, presentations, contracts with collaborators, strategic policy advice, fact sheets, questionnaires, briefing notes, committee agendas, minutes, and technical documents.","Évaluations des risques pour la santé, renseignements sur l'exposition et la surveillance, propositions, rapports et résumés de recherche, correspondance, présentations, contrats avec les collaborateurs, conseils en matière d'orientation stratégique, fiches de renseignements, questionnaires, notes d'information, ordres du jour, comptes rendus de comités, et documents techniques."
HC WCS 001,WHIMS Confidential Business Information,Renseignements commerciaux confidentiels du SIMDUT,"applications for claims for exemption, health and safety hazard assessments and evaluations, toxicological studies, Safety Data Sheets, Statements of Decisions and Orders including Compliance Undertakings, product formulations, attestation forms, substantiating information and correspondence.","Demandes d'exemption, évaluations des risques pour la santé et la sécurité, études toxicologiques, fiches signalétiques de sécurité, déclarations de décisions et d'ordonnances, notamment engagements de conformité, formulations de produits, formulaires d'attestation, renseignements justificatifs et correspondance."
HC WCS 002,Monitoring of Workplace Hazardous Materials,Surveillance des matières dangereuses utilisées au travail,"Memoranda, Regulatory Impact Analysis Statement (RIAS), comments on regulations, minutes, ministerial dockets, Treasury Board submissions.","Notes de service, résumé de l'étude d'impact de la réglementation (REIR), commentaires, comptes rendus, dossiers ministériels, mémoires au Conseil du Trésor."
