record_number,name_en,name_fr,document_types_en,document_types_fr
PCH SPT 005,Athlete Assistance Program – financial support,Programme d'aide aux athlètes - soutien financier,"Applications, agreements, evaluation criteria, plans, forms, recommendations, financial statements, correspondence, agendas, audit reports, consultations, contracts, financial reports, invitations, retired high performance athletes' survey report, Status of the High Performance Athlete Study, privacy impact assessment, and legal opinions.","Demandes, ententes, critères d'évaluation, plans, formulaires, recommandations, état financiers, correspondance, ordres du jour, rapports d'audit, consultations, contrats, rapports financiers, invitations, rapport sur le sondage auprès des athlètes de haut niveau retraités, la Situation de l’athlète haut niveau, évaluation des facteurs relatifs à la vie privée (EFVP) et avis juridiques."
PCH SPT 010,Hosting Program – administration,Programme d'accueil - administration,"Agendas, agreements (financial and, non-financial), budgets, memoranda, correspondence, fact sheets, briefing notes, biographies, brochures, media guides, media advisories, media lines, requests for information, requests for proposals, proposal assessments, statements of work, financial contracts, presentations, hospitality requests, funding requests, funding request reviews, funding recommendations, funding frameworks, itineraries/invitations, meeting minutes, records of decision, terms of reference, plans (work plans, business plans, operational plans), reports, speeches, project monitoring tools such as risk registries and topic trackers and Ministerial messages.","Ordres du jour, accords (financiers, et non financiers), budgets, notes de service, correspondance, feuillets d'information, notes de breffage, biographies, brochures, guides média, avis aux médias, communiqués de presse, demandes de renseignements, demandes de proposition, évaluations de propositions, énoncés des travaux, contrats financiers, dossiers de présentation, demandes relatives aux frais d'accueil, demandes de financement, examens de demande de financement, recommandations de financement, cadres de financement, itinéraires / invitations, procès-verbaux, comptes rendus des décisions, cadres de référence, plans (plans de travail, plans d'affaires, plans opérationnels), rapports, discours, outils de suivi des projets tels que les registres de risques et les registres thématiques et messages ministériels."
PCH SPT 015,Sport Support Program – financial support,Programme de soutien au sport - soutien financier,"Funding applications, agendas, correspondence, consultations, contracts, contribution agreements, bilateral agreements, evaluation guides, evaluations, briefing notes, fact sheets, financial reports, interim activity reports, final activity reports, financial statements, application forms, invitation forms, itineraries, memoranda of understanding, meeting minutes, presentations, national and international sport policies, procedures, plans, proposals, and documents related to working groups.","Demandes de financement, ordres du jour, correspondances, consultations, contrats, accords de contribution, accords bilatéraux, guides d’évaluation, évaluations, notes de breffage, fiches d'information, rapports financiers, rapports d’activités intérimaires, rapport d’activités final, états financiers formulaires d’application, fiches d'invitation, itinéraires, protocoles d'entente, procès-verbaux des réunions, présentations, politiques en matière de sport national et international, procédures, plans, propositions, et documents reliés aux groupes de travail."
PCH SPT 020,2010 Federal Secretariat – administration,Secrétariat fédéral 2010 – administration,"Agendas, agreements (financial, non-financial, and service level agreements), budgets, memoranda, correspondence, fact sheets, biographies, backgrounders, publications (brochures, media guides), media advisories/releases, media lines, requests for information, requests for proposals (RFP), RFP assessments, statements of work, financial contracts, presentations, special authority funding, hospitality requests, funding requests, itineraries/invitations, statements, meeting minutes, records of decisions, terms of reference, plans (work plans, business plans, operational plans), reports, speeches, and Ministerial messages. Format: Databases and websites, videos, photographs, maps.","Ordres du jour, accords (financiers, non financiers et sur les niveaux de service), budgets, notes de service, correspondance, feuillets d'information, biographies, fiches d'information, publications (brochures, guides média), avis aux médias / communiqués de presse, infocapsules, demandes de renseignements, demandes de proposition, évaluations de demandes de proposition, énoncés des travaux, contrats financiers, dossiers de présentation, financement par autorisation spéciale, demandes relatives aux frais d'accueil, demandes de financement, itinéraires/invitations, procès-verbaux, comptes rendus des décisions, cadres de référence, plans (plans de travail, plans d'activités, plans opérationnels), rapports, discours, et messages ministériels. Format : Base de données et site Web, vidéos, photographies, cartes."
PCH MCP 005,Multiculturalism and Anti-Racism,Multiculturalisme et lutte contre le racisme,"Bibliographies, contracts, correspondence (briefing notes, email, letters, memoranda), evaluations, financial statements, integrated business plans, invoices, transformation plans, departmental mandate positions, fact sheets, invitation fiches, learning materials, legislation and regulations, literature reviews, media lines, media summaries, memoranda of understanding, policy papers, questionnaires, question period notes, proposals, presentations, plans, reports (audit and evaluation reports, logic model, performance indicators, performance management reports, research reports, statistical reports), speeches, speaking points, surveys, application files (including incorporation documentation, financial statements, contact person information, project information, plans, letters of support, and budgets), contribution agreements, grant letters, program and procedures guides, and final reports.",
PCH ECP 015,Human Rights Program – administration,Programme des droits de la personne - administration,"Correspondence (letters, memoranda, emails, briefing notes), agendas and minutes; funding files (including, incorporation documentation, proof of non-for-profit purpose, list of current Board of Directors, organization constitution and by-laws, schedule or plan of activity, contact person information, project summary information, letters of support and budget, project reports and evaluation, and project products) program evaluation reports and recommendations, contribution agreements, Canadian Charter of Rights and Freedoms, reports to the UN, international human rights covenants, conventions and protocols.","Correspondance (lettres, notes de service, messages électroniques, notes d'information), ordres du jour, procès-verbaux, dossiers de financement (y compris les documents de constitution en société, preuve que l'organisation est sans but lucratif, liste des membres du Conseil d'administration, les statuts et règlements de l'organisation, les plans ou calendriers d'activités, les coordonnées de la personne-ressource, le résumé du projet, les lettres d'appui et les budgets, les rapports de projet, les évaluations et produits réalisés), les rapports d'évaluation du programme et les recommandations, les ententes de contribution, les guides du programme, les rapports à l’ONU, la Charte canadienne des droits et libertés, les pactes, conventions et protocoles internationaux relatifs aux droits de la personne."
PCH ECP 005,Indigenous Languages and Cultures Program (ILCP) – financial support,Programme des langues et cultures autochtones (PLCA) - soutien financier,"Application documents (including call for proposal letters, proposals, budget, incorporation documentation, contact person information, project information, work plans, letters of support), contribution agreements, grant letters, financial statements, program guidelines, questionnaires, assessment resources and criteria, file assessments, final reports and program results, evaluations, emails, correspondence, briefing notes, fact sheets, terms and conditions.","Les documents de candidature (y compris les lettres d'appel à propositions, les propositions, le budget, les documents d'incorporation, les informations sur la personne de contact, les informations sur le projet, les plans de travail, les lettres de soutien), les accords de contribution, les lettres de subvention, les états financiers, les lignes directrices du programme, les questionnaires, les ressources et les critères d'évaluation, les évaluations de dossiers, les rapports finaux et les résultats du programme, les évaluations, les courriels, la correspondance, les notes d'information, les fiches d'information, les termes et conditions."
PCH ECP 001,Indigenous Languages – Policy Directorate,Langues autochtones – Direction des politiques,"Treasury Board Submissions, Memorandum to Cabinet, Budgets, Question Period cards, Agreements and Regulations, Reports (audit and evaluation reports, logic model, performance indicators, performance measurement reports, research reports, statistical reports).","Présentations au Conseil du Trésor, mémoires au Cabinet, budgets, fiches pour la période de questions, ententes et règlements, rapports (rapports de vérification et d'évaluation, modèle logique, indicateurs de rendement, rapport de mesure du rendement, rapport de recherche, rapports statistiques)."
PCH ECP 025,Indigenous Languages - Indigenous Relations Directorate,Langues autochtones – Direction des relations avec les autochtones,"Includes Branch engagement documents, research papers and reports, briefing notes, fact sheets, policy documents, work plans, presentations and policy papers.","Comprends les documents relatifs à l'engagement de la Direction générale, les documents et rapports de recherche, les notes d'information, les fiches d'information, les documents de politique, les plans de travail, les présentations et les documents de politique."
PCH ECP 026,Indigenous Languages – Promotion and outreach team,Langues autochtones – Équipe de la promotion et de la sensibilisation,"Includes communications and strategy documents, newsletters, media summaries, speeches, talking points.","Comprends les documents relatifs aux communications et aux stratégies, les bulletins d'information, les résumés des médias, les discours, les points de discussion."
PCH PAC 045,Youth Take Charge - financial support,Les jeunes s'engagent – soutien financier,"Contribution agreements, grant letters, funding applications, briefing notes, email, correspondence, evaluation criteria, evaluations, fact sheets, financial statements, forms, program guides, questionnaires, recommendations, activity reports, and final reports.","Accords de contribution, demandes de financement, notes de breffage, courriels, correspondance, critères d'évaluation, évaluations, fiches de renseignements, états financiers, formulaires, guides du programme, questionnaires, recommandations, rapports sur les activités et rapports finaux."
PCH PAC 020,Exchanges Canada Program – financial support,Programme Échanges Canada - soutien financier,"Contribution agreements, funding applications, briefing notes, email, correspondence, databases, evaluation criteria, evaluations, fact sheets, financial statements, forms, program guides, questionnaires, recommendations, activity reports, and final reports.","Accords de contribution, demandes de financement, notes de breffage, courriels, correspondance, critères d'évaluation, évaluations, fiches de renseignements, états financiers, formulaires, guides du programme, questionnaires, recommandations, rapports sur les activités et rapports finaux."
PCH PAC 025,International Expositions – administration,Expositions internationales - administration,"Documentation on project planning and implementation (architectural drawings, audiovisual material, consultations, project plans and proposals, presentations, recommendations and statements of work), delivery (media lines and summaries, speeches, procedures) and evaluation (final reports, evaluations, audit reports), including various agendas, agreements, contracts, correspondence, financial reports, invoices, itineraries, legal opinions, memoranda of understanding, minutes, recommendations, reports and surveys. Format: Audiovisual materials (CDs, DVDs, photographs, sound and video recordings), database and websites.","Documentation sur la planification et la mise en œuvre des projets (dessins architecturaux, matériel audiovisuel, consultations, plans et propositions de projet, présentations, recommandations et énoncés de travaux), l'exécution (infocapsules et résumés, allocutions, manuels, procédures) et l'évaluation (rapports finaux, évaluations, rapports d'audit), y compris divers programmes, ententes, contrats, correspondance, rapports financiers, factures, itinéraires, avis juridiques, protocoles d'entente, procès-verbaux, recommandations, rapports et enquêtes. Format : Documents audiovisuels (CD, DVD, photographies, enregistrements sonores et vidéos), base de données et site Web."
PCH PAC 030,Katimavik Program – financial support,Programme Katimavik - soutien financier,"Funding applications, project proposals, contribution agreements, program evaluations, audit reports, financial reports, activity reports, briefing notes, fact sheets, correspondence, and final reports.","Demandes de financement, propositions de projet, accords de contribution, évaluations de programme, rapports d'audit, rapports financiers, rapports d'activités, notes de breffage, fiches de renseignements, correspondance et rapports finaux."
PCH OLP 035,Young Canada Works – financial support,Jeunesse Canada au travail - soutien financier,"Funding applications, evaluations, contribution agreements, reports (activity, results, financial), directory of applicants, job descriptions, job descriptions, eligibility forms, youth and employer evaluation questionnaires, reports (student, work term, and staffing), briefing notes, fact sheets, and correspondence. Format: Word, Excel, Databases, website","Demandes de financements, évaluations, accords de contributions, répertoire des candidat(e)s, descriptions d'emploi, formulaires d'admissibilité, questionnaires d'évaluation des jeunes et des employeurs, rapports (dotation, fin d'emploi et étudiant(e)s), notes de breffage, fiches de renseignements et correspondance. Format : Word, Excel, bases de données, site Web"
PCH OLP 010,Minority Language Education Component,Volet Éducation dans la langue de la minorité,"Agendas, contribution agreements, annual reports, funding applications, brochures, business plans, consultations, correspondence (briefing notes, email, letters, memoranda), evaluation criteria, evaluations, final reports, financial reports and statements, notification forms, legal opinions, legislation and regulations, media lines and summaries, memoranda of understanding, policy papers, newsletters, project plans, procedures, program evaluations, program guides, questionnaires, project proposals, presentations, applicant guides, application forms, recommendations, reports (activity, financial, statements, project, research, and statistical reports), speeches, and surveys. Format: Databases, websites, CDs, DVDs, photographs, posters, videos.","Ordre du jour, accords de contribution, rapports annuels, demandes de financement, brochures, plans d'activités, consultations, correspondance (notes de breffage, courriels, lettres, notes de service), critères d'évaluation, évaluations, fiches d'invitation, avis juridiques, législation et règlements, infocapsules et sommaires des médias, protocoles d'entente, énoncés de politique, bulletins, plans de projets, procédures, évaluations de programme, guides du programme, questionnaires, proposition de projets, présentations, guide du demandeur, formulaires de demande, recommandations, rapports (rapport sur les activités, rapports financiers, états financiers, comptes rendus de projet, rapport de recherche, rapport statistiques), discours et sondages. Format : Bases de données, CD, DVD, photographies, affiches, vidéos."
PCH OLP 005,Community Life Component,Volet Vie communautaire,"Agendas, contribution agreements, annual reports, guidelines, applicant guides, application forms, funding applications, brochures, business plans, consultations, correspondence (briefing notes, email, letters, memoranda), evaluation criteria, evaluations, notification forms, legal opinions, legislation and regulations, media lines and summaries, memoranda of understanding, policy papers, newsletters, project plans, procedures, program evaluations, program guides, questionnaires, project proposals, presentations, recommendations, reports (activity, financial, statements, project, research, and statistical reports), speeches, and surveys. Format: Databases, websites, CDs, DVDs, photographs, posters, videos.","Ordres du jour, accords de contribution, rapports annuels, lignes directrices, guides du demandeur, formulaires de demandes, demandes de financement, brochures, plans d'activités, consultations, correspondance (notes de breffage, courriels, lettres, notes de service), critères d'évaluation, évaluations, fiches d'invitation, avis juridiques, législation et règlements, infocapsules et sommaires des médias, protocoles d'entente, énoncés de politique, bulletins, plans de projets, procédures, évaluations de programme, guides du programme, questionnaires, proposition de projets, présentations, recommandations, rapports (rapport sur les activités, rapports financiers, états financiers, comptes rendus de projets, rapport de recherche, rapport statistiques), discours et sondages. Format : Bases de données, CD, DVD, photographies, affiches, vidéos."
PCH OLP 015,Promotion of Linguistic Duality Component,Volet Promotion de la dualité linguistique,"Agendas, contribution agreements, annual reports, funding applications, brochures, business plans, consultations, correspondence (briefing notes, email, letters, memoranda), evaluation criteria, evaluations, notification forms, legal opinions, legislation and regulations, media lines and summaries, memoranda of understanding, policy papers, newsletters, project plans, procedures, program evaluations, program guides, questionnaires, project proposals, presentations, recommendations, reports (activity, financial, statements, project, research, and statistical reports), speeches, and surveys. Format: Databases, websites, social media sites, CDs, DVDs, photographs, posters, videos.","Ordre du jour, accords de contribution, rapports annuels, demandes de financement, brochures, plans d'activités, consultations, correspondance (notes de breffage, courriels, lettres, notes de service), critères d'évaluation, évaluations, fiches d'invitation, avis juridiques, législation et règlements, infocapsules et sommaires des médias, énoncés de politique, bulletins, plans de projets, procédures, évaluations de programme, guides du programme, questionnaires, proposition de projets, présentations, recommandations, rapports (rapport sur les activités, rapports financiers et états financiers, compte rendu de projet, rapport de recherche, rapport statistiques), discours et sondages. Format : Bases de données, sites des médias sociaux, CD, DVD, photographies, affiches, vidéos."
PCH OLP 030,Second Language Learning Component,Volet Apprentissage de la langue seconde,"Agendas, contribution agreements, annual reports, funding applications, brochures, business plans, consultations, correspondence (briefing notes, email, letters, memoranda), evaluation criteria, evaluations, notification forms, legal opinions, legislation and regulations, media lines and summaries, memoranda of understanding, policy papers, newsletters, project plans, procedures, program evaluations, program guides, questionnaires, project proposals, presentations, recommendations, reports (activity, financial, statements, project, research, and statistical reports), speeches, and surveys. Format: Databases, websites, social media sites, CDs, DVDs, photographs, posters, videos.","Ordres du jour, accords de contribution, rapports annuels, demandes de financement, brochures, plans d'activités, consultations, correspondance (notes de breffage, courriels, lettres, notes de service), critères d'évaluation, évaluations, fiches d'invitation, avis juridiques, législation et règlements, infocapsules et sommaires des médias, protocoles d’entente, énoncés de politique, bulletins, plans de projets, procédures, évaluations de programme, guides du programme, questionnaires, proposition de projets, présentations, recommandations, rapports (rapports sur les activités, rapports financiers, comptes rendus de projets, rapports de recherche, rapports statistiques), discours et sondages. Format : Bases de données, sites de médias sociaux, CD, DVD, photographies, affiches, vidéos."
PCH OLP 020,Official Languages Coordination Program,Programme de coordination des langues officielles,Horizontal Coordination Framework; Horizontal Result-based Management and Accountability Framework; performance reports; Reports on Plans and Priorities; consultation reports; mid-term report; action item summaries of interdepartmental committees' meetings; press releases; memorandum of understanding; correspondence; evaluation; publications on research results.,"Cadre de coordination horizontale; cadre horizontal de gestion et de responsabilisation axé sur les résultats, rapports de rendement; rapports sur les plans et priorités; rapports de consultation; rapport de mi-parcours; comptes rendus des réunions et mandats des comités interministériels; communiqués de presse; protocole d'entente; correspondances; évaluation; publications de résultats de recherches."
PCH OLP 025,Implementation of Sections 41 and 42 of the [Official Languages Act](http://laws-lois.justice.gc.ca/eng/acts/O-3.01/index.html),Mise en œuvre des articles 41 et 42 de la [Loi sur les langues officielles](http://laws-lois.justice.gc.ca/fra/lois/O-3.01/index.html),"Official languages plans and reviews; agendas; minutes; accountability tools; awareness tools; questionnaires; annual reports on official languages; lists of resource persons; presentations; analyzes; videos; interministerial strategies. Format: Website; extranet sites; databases, videos.","Plans et bilans sur les langues officielles, ordres du jour, comptes rendus, outils de reddition de comptes, outils de sensibilisation, questionnaires, rapport annuel sur les langues officielles, listes de personnes-ressources, présentations, analyses, vidéos, stratégies interministérielles. Format : Site Web, sites extranet, bases de données, vidéos."
