record_number,name_en,name_fr,document_types_en,document_types_fr
ISC SPP 204,The Surveys on Indigenous Peoples (SIP) Program,Programme Enquêtes sur les peuples autochtones,"Terms and Conditions, research/discussion papers, funding arrangements/agreements with other government departments, survey delivery organizations and/or recipients, Memoranda of Understanding, Terms of Reference, Correspondence; e-mails; briefing notes; memos; backgrounders; reports; fact sheets; presentations; analytical advice; media lines and communications strategies; question period cards; agendas; minutes of meetings; attendance records, Information Sharing Agreements, project proposals.","Conditions, documents de recherche et discussion, accords de financement avec d'autres ministères, organismes d'enquête ou bénéficiaires, protocoles d'accord, cadre de référence, correspondance, courriels, notes d'information, notes de service, documents d'information, rapports, fiches d'information, présentations, conseils analytiques, infocapsules et stratégies de communication, fiches pour la période de questions, ordres du jour, comptes rendus de réunions, registres de présence, accords de partage de l'information, propositions de projets."
ISC SPP 205,Research and analysis,Recherche et analyse,"Research/discussion papers, funding arrangements/agreements with other government departments, survey delivery organizations and/or recipients, Correspondence; e-mails; briefing notes; memos; backgrounders; reports; fact sheets; presentations; analytical advice; media lines and communications strategies; question period cards; agendas; minutes of meetings; attendance records, Information Sharing Agreements, project proposals, service contracts.","Documents de recherche et discussion, accords de financement avec d'autres ministères, organismes d'enquête ou bénéficiaires, correspondance, courriels, notes d'information, notes de service, documents d'information, rapports, fiches d'information, présentations, conseils analytiques, infocapsules et stratégies de communication, fiches pour la période de questions, ordres du jour, comptes rendus de réunions, registres de présence, accords de partage de l'information, propositions de projets contrats de services."
ISC SPP 206,Knowledge Transfer,Transfert de connaissances,"Research/discussion papers, Correspondence; e-mails; reports; fact sheets; presentations; attendance records.","Documents de recherche et discussion, Correspondance, courriels, rapports, fiches d'information, présentations, registres de présence."
ISC FNIHB 040,British Columbia Tripartite Health Governance,Accord-cadre tripartite de la Colombie-Britannique sur la gouvernance de la santé des Premières Nations,"reports, plans, financial statements, evaluation reports, Records of Decision, minutes, agendas.","Rapports, plans, états financiers, rapports d'évaluation, comptes rendus des décisions, comptes rendus et ordres du jour."
ISC CFO 040,Transfer Payments and Financial Policies,Paiements de transfert et politiques financières,Funding agreements.,Accords de financement.
PRN 947,Planning and reporting,Planification et établissement de rapports,"Performance indicators and metrics, risk profiles and strategies, sustainable development plans, balanced scorecards, environmental scans, contingency plans, trends analysis, and copies of Program Activity Architecture structures and MAF Results.","Indicateurs de rendement et paramètres, profils de risque et stratégies, plans de développement durable, tableaux de bord équilibrés, analyses de l'environnement, plans d'urgence, analyse des tendances, et exemplaires des structures de l'Architecture des activités de programmes et des résultats du CRG."
ISC CFO 250,Public Enquiries Contact Centre Call-Tracking System,Système de suivi des appels au Centre de renseignements au public,Database records in electronic formal that include information about the request and the requestor and a brief description of the subject matter of the enquiry and the action taken by the Public Enquiries officer.,Enregistrements de base de données en version électronique qui comprennent des renseignements sur la demande et le requérant ainsi qu'une brève description de l'objet de la demande et de la mesure prise par l'agent des demandes de renseignements du public.
ISC DMO 100,"Centre for Integrity, Values and Conflict Resolution","Centre de l'intégrité, des valeurs et de la résolution de conflits","Documents include case files, investigation reports, briefing notes, correspondence, emails and faxes.","Il s'agit notamment de dossiers de cas, de rapports d'investigation, de notes d'information, de correspondance, de courriels et de télécopies."
ISC PSD 393,Litigation Management and Resolution Branch files and case management databases,Bases de données sur la gestion de cas et dossiers de la Direction générale de la gestion et du règlement des litiges,"Case files; case summaries, databases containing key case information, legal opinions, guides and templates related to litigation management and resolution processes, court rulings, copies of court documents, correspondence between government officials, and between Canada and other parties at court, policy advice, research reports, research and evidentiary document collections, contracts and invoices for research and expert services, invoices for legal representation, out-of-court settlement documentation.","Dossiers de cas, résumés de cas, bases de données renfermant de l'information clé sur les cas, avis juridiques, guides et gabarits liés aux processus de gestion et de règlement des litiges, jugements rendus par divers tribunaux, copies de documents de procédure, correspondance entre représentants du gouvernement et entre le Canada et d'autres parties à litige, conseils stratégiques, rapports de recherche, collections de documents de recherche ou ayant trait à la preuve, contrats et factures pour des services de recherche et d'experts, factures d'honoraires d'avocats et documentation sur les règlements extrajudiciaires."
ISC PSD 434,Gender-Based Analysis,Analyse comparative entre les sexes,"ISCs Gender-Based Analysis Policy, ISCs Gender-Based Analysis Guides, notes on national and international conferences and on interdepartmental committee meetings on GBA+, presentations, correspondence, briefing notes, reports, communications and training tools.","Politique sur l'analyse comparative entre les sexes de SAC, guides sur l'analyse comparative entre les sexes de SAC, notes sur les conférences nationales et internationales et les réunions du comité interministériel sur l'ACS+, présentations, correspondance, notes d'information, rapports, outils de"
ISC AES 151,Allegations and complaints,Plaintes et allégations,"Policy on Dealing with Allegations and Complaints; Department of Indian Affairs and Northern Development Act, s. 4 and 5; Indian Act, s. 3; the Financial Administration Act, s. 16(4), s. 74 to s. 80; Privacy Act, s. 8(2); Department program mandates and policies. Information on allegations (misuse or misappropriation of funds) and complaints (concerning service delivery). Documents include case files, correspondence, emails, faxes and reports.","Politique sur la gestion des allégations et des plaintes; articles 4 et 5 de la Loi sur le ministère des Affaires indiennes et du Nord canadien; article 3 de la Loi sur les Indiens; paragraphe 16(4) et articles 74 à 80 de la Loi sur la gestion des finances publiques; paragraphe 8(2) de la Loi sur la protection des renseignements personnels; mandats et politiques des programmes ministériels. Renseignements sur des allégations (actes criminels) et sur des plaintes (préoccupations de nature non criminelle), y compris des dossiers de cas, de la correspondance, des courriels et des télécopies."
ISC CFO 204,Non-Registered On-Reserve Population (Closed),Population non inscrite vivant dans les réserves (programme interrompu),Profiles of First Nation communities.,Profils des collectivités des Premières Nations.
