record_number,name_en,name_fr,document_types_en,document_types_fr
CBSA ENF 127,Five Country Conference (FCC) Biometric Matching and Information Sharing Initiative – Class of Records,L'Initiative sur la correspondance biométrique et l'échange de renseignements des participants de la Conférence des cinq nations (CCN) – Catégorie de documents,"FCC Protocol Search Code Guide, FCC High Value Data Sharing Protocol, Threat Risk Assessment, Secure File Share Server Agreement for FCC Biometric Data Sharing, FCC Request for Information Form, Privacy Impact Assessments, FCC Tracking Log, Statements of Mutual Understanding, and Memoranda of Understanding.","Le protocole du code de recherche de la CCN, le protocole sur le partage des donnés de grande valeur de la CCN, l'évaluation de la menace et des risques, l'entente sur le partage des fichiers du serveur sécurisé de la CCN pour le partage des données biométriques, le formulaire sur les demandes d'information de la CCN, les évaluations des facteurs relatifs à la vie privée, le journal des suivis de la CCN, les déclarations d'entente mutuelle et les protocoles d'ententes."
CBSA ENF 120,WINFALL Program – Class of Records,Programme de ciblage de la contrebande dans le monde ferroviaire (WINFALL) – Catégorie de documents,"Forms, Memos, Customs Enforcement Manual, Rail Examination Policy and Procedures.","Les formulaires, les mémorandums et le Manuel d'exécution des douanes, les politiques et les procédures relatives à l'examen ferroviaire."
CBSA ADM 136,Postal Program – Class of Records,Programme du courrier – Catégorie de documents,"Memos, Forms, Pamphlets and agreements concerning processing and clearance of Postal Imports.","Les mémorandums, les formulaires, les brochures et une entente concernant le traitement et la mainlevée des importations postales."
CBSA ADM 112,Courier Low Value Shipment (LVS) Program – Class of Records,Programme des messageries d'expédition à faible valeur (EFV) – Catégorie de documents,"Memos, Information relating to the Persons Authorized to Account for Casual Goods Regulation, Guidelines, Policies, Procedures, Courier Imports Remission Order (CIRO), Applications and Instructions for prospective participants, Release Prior to Payment Bonds, Memoranda of Understanding, list of approved participants, Cost recovery procedures for the Courier LVS Program and other administrative records.","Les mémorandums, les informations inhérentes au Règlement visant les personnes autorisées à faire la déclaration en détail de marchandises occasionnelles, les lignes directrices, les politiques, les procédures, les décrets de remise visant les importations par messager, les demandes et les directives pour les participants potentiels, les privilèges de mainlevée avant le paiement des garanties, les protocoles d'entente, une liste des participants approuvés, les procédures de recouvrement des recettes pour le programme EFV et les autres dossiers administratifs."
CBSA ENF 123,Criminal Investigations Program – Class of Records,Programme des enquêtes criminelles – Catégorie de documents,"Policies/Directives, procedures and functional guidance, manuals, strategies, budget/finance information, performance frameworks and metrics, statistics, training strategies and course material, business cases, Memoranda to Cabinet (MC), Treasury Board Submissions, Memoranda of Understanding (MOU), Written Collaborative Agreements (WCA), Letters of Intent (LOI), Production Orders, Search Warrants, Arrest Warrants, Forms (Charge Forms, Evidence Seizure Receipt, Notice of Ascertained Forfeiture, Statement of Goods Seized, Exhibit Control, Notice of Ascertained Forfeiture, Notice of Penalty Assessment, Notice to Crown Counsel), operational bulletins, plans and reports and briefing material.","Les politiques/directives, les procédures et l'orientation fonctionnelle, les guides, les stratégies, l'information budgétaire/financière, les cadres de rendement et les paramètres liés au rendement, les statistiques, les stratégies pour la formation et le matériel de cours, les analyses de rentabilisation, les mémoires au Cabinet (MC), les présentations au Conseil du Trésor, les protocoles d'entente (PE), les ententes de collaboration écrites (ECE), les lettres d'intention, les ordonnances de communication, les mandats de perquisition, les mandats d'arrestation, les formulaires (les formulaires sur les accusations, le reçu de saisie de la preuve, l'avis de confiscation par constat, le relevé des marchandises saisies, le contrôle des pièces à conviction, l'avis de cotisation de pénalité, l'avis au procureur de la couronne), les bulletins opérationnels, les plans et les rapports et les documents d'information."
CBSA ENF 107,Export of Stolen Vehicles Initiatives – Class of Records,Exportation de véhicules volés – Catégorie de documents,Memoranda to Cabinet,Les mémoires au Cabinet
CBSA ENF 130,Immigration Investigations Program – Class of Records,Programme des enquêtes en matière d'immigration – Catégorie de documents,"Admissibility/Inadmissibility reports, forms (Vienna Convention Rights Form, Notice of Seizure, Notice of Arrest, Departure Order, Deportation Order, Exclusion Order), Warrants, case files, policies/directives, procedures, operational bulletins, manuals, discussion papers, Memoranda of Understanding (MOU), performance framework material, training strategies and course material, briefing notes, issue sheets and question period cards.","Les rapports d'admissibilité/inadmissibilité, les formulaires (le formulaire sur la Convention de Vienne, l'avis de saisie, l'avis d'arrestation, une mesure d'interdiction de séjour, une mesure d'expulsion, une mesure d'exclusion), les mandats, les dossiers d'un cas, les politiques/directives, les procédures, les bulletins opérationnels, les guides, les documents de travail, les protocoles d'entente (PE), les documents sur le cadre de rendement, les stratégies pour la formation et matériel de cours, les notes d'information, les notes d'information et les fiches pour la période de questions."
CBSA ENF 103,Canadian Experience Class (CEC) Initiative – Class of Records,Catégorie de l'expérience canadienne (CEC) – Catégorie de documents,"Memoranda of Understanding, Memoranda to Cabinet, Treasury Board Submissions, case files, Briefing Notes and other program records.","Des protocoles d'entente, des mémoires au cabinet, des présentations au Conseil du Trésor, des dossiers d'affaires, des notes d'information et d'autres documents liés au programme."
CBSA ADM 135,Temporary Foreign Worker Program – Class of Records,Programme des travailleurs étrangers temporaires – Catégorie de documents,"Briefing Notes, Forms, permits, Memoranda of Understanding, Operational Bulletins, Operational Manuals and training materials","Les notes d'information, les formulaires, les permis, les protocoles d'entente, les bulletins opérationnels, les manuels opérationnels et les documents de formation."
CBSA ENF 128,Hearings and Detentions Program – Class of Records,Programme des audiences et des détentions – Catégorie de documents,"Enforcement Manual (Chapters 2 - Evaluating inadmissibility, 3 - Admissibility, hearings and detention review proceedings, 8 - Deposits and Guarantees, 19 - Appeals before the Immigration Appeal Division (IAD) of the Immigration and Refugee Board (IRB), 20 - Detention, 22 - Persons serving a sentence, 24 - Ministerial Interventions, 31 - Applications for non-disclosure at IRB hearings) and Forms.","Le Manuel d'exécution de la loi, les demandes d'interdiction de divulgation des renseignements lors des audiences de la CISR et des formulaires."
CBSA ENF 136,Security Certificate Program – Class of Records,Programme de certificats de sécurité – Catégorie de documents,"Consent forms, monitoring manual, electronic monitoring procurement contracts, standard operating procedures, operational plans, briefing notes, decks, business cases, Memoranda to Cabinet, Treasury Board submissions, and Global Positions System documents.","Les formulaires de consentement, le manuel de surveillance, les contrats de surveillance électronique de l'approvisionnement, les procédures normales d'exploitation, les plans opérationnels, les notes d'information, les présentations, les analyses de rentabilisation, les mémoires au Cabinet, les présentations au Conseil du Trésor et les documents du système de positions globales."
CBSA ADM 101,Enforcement Appeals – Class of Records,Appels de l'exécution – Catégorie de documents,"Procedural guidelines, policies, manuals, position papers and redress related letters such as: acknowledgement letter, notice of reasons for action, recommendation and case synopsis and notice of reasons for decision.","Les lignes directrices, les politiques, les manuels, les exposés de positions et les lettres concernant les recours comme : les avis de réception, les avis des motifs d'exécution, les recommandations et les résumés de cas et les avis des motifs d'une décision."
CBSA ADM 103,Trade Appeals – Class of Records,Appels en matière de différends commerciaux – Catégorie de documents,"Procedural guidelines, policies, manuals, position papers, protocols with other areas within the Canada Border Services Agency (CBSA) and memoranda of understanding.","Les lignes directrices, les politiques, les manuels, les exposés de position, les protocoles établis avec d'autres équipes de l'ASFC et les protocoles d'ententes."
CBSA ADM 102,Canadian Human Rights Complaints – Class of Records,Plaintes en matière de droits de la personne – Catégorie de documents,"Procedural guidelines, policies, manuals and Memoranda of Understanding","Les lignes directrices, les politiques, les manuels et les protocoles d'ententes."
CBSA REC 001,Enhanced Feedback Mechanism – Class of Records,Programme du mécanisme de gestion améliorée des plaintes – Catégorie de documents,"Standard Operating Procedures & Flowchart, Client Online Feedback Form (Automated), Acknowledgement Letters, Response Letters to complaints/compliments from the public, Complaint Input Form and Statistical Reports.","Les procédures normales d'exploitation et le diagramme de fonctionnement, le formulaire de rétroaction du client en ligne (automatisé), les accusés de réception, les lettres visant à donner suite aux plaintes/compliments du public, le formulaire d'entrée pour les plaintes et les rapports statistiques."
CBSA ADM 137,Anti-Dumping and Countervailing Duty (ADCP) Program,Programme des droits antidumping et compensateurs (PDAC) – Catégorie de documents,"Replies from external parties to questionnaires and requests for information, reports and analyses by Canada Border Services Agency (CBSA) officers, D-Memorandums, documentation from Canadian and foreign businesses, compliance reviews and investigations and Memoranda of Understanding.","Les réponses aux questionnaires et aux demandes de renseignement provenant des parties à l'extérieur, les rapports et analyses effectués par les agents de l'ASFC, les mémorandums, les documents provenant des entreprises canadiennes et étrangères, les examens en matière d'observation et les protocoles d'entente."
CBSA ADM 1502,Accounts Receivable Ledger – Class of Record,Grand livre des comptes clients – Catégorie de documents,"Customs documentation, financial statements, summaries, financial management reports and statistics, cheques, accounting codes, cash receipt journals, audit and compliance reviews (internal and/or those undertaken by Agents of Parliament and other central agencies), estimates and working papers, budget forecasts, fiscal year reports, postage accounts, receipts, signing authority documentation (including Financial Delegation Authorities), direct deposit applications, memos, memoranda of understanding, statements of account, taxation bulletins, presentations, fee information and schedules, foreign exchange rates, procedures, controls and contingency plans.","Documents douaniers, états financiers, sommaires, rapports de gestion financière et statistiques, chèques, codes comptables, journal de caisse-recettes, examens de la vérification et de la conformité (internes et/ou ceux entrepris par les agents du Parlement et autres organismes centraux), estimations et dossiers de travail, prévisions budgétaires, rapports d'exercice, comptes postaux, reçus, documents relatifs aux pouvoirs de signature (y compris la délégation des pouvoirs en matière financière), demandes de dépôt direct, notes de service, protocoles d'entente, relevés de compte, bulletins fiscaux, présentations, information sur les frais et barème des frais, taux de change, procédures, contrôles et plans d'urgence."
CBSA ENF 131,Intellectual Property Right Project – Class of Records,Projet sur les droits de propriété intellectuelle – Catégorie de documents,"Decks, Presentations, Briefing Notes, Papers, Regional Questionnaires, G8 and Asia-Pacific Economic Cooperation (APEC) consultation documentation, minutes and program development and planning documentation","Les documents, les présentations, les notes d'information, les questionnaires régionaux, les documents de consultation avec le G8 et la Coopération économique Asie-Pacifique (APEC), les procès-verbaux et les documents liés à l'élaboration et à la planification de programmes."
CBSA ADM 126,Duty Free Shops Program – Class of Records,Programme des boutiques hors taxes – Catégorie de documents,"Memos, Forms, Standard Operating Procedures (SOPs), Verification Packages, and Compliance Reports.","Les mémorandums, les formulaires, les procédures normales d'exploitation (PNE), les trousses de vérification et les rapports d'observation."
CBSA ADM 139,Customs Bonded Warehouses (CBW) Program – Class of Records,Programme de report des droits – Catégorie de documents,"CBW license applications, Bonds (Surety, Government of Canada, Other), site/warehouse plans, Service Level Agreements (SLA), Threat & Risk Assessment (TRA), Statement of Sensitivity (SOS), Privacy Impact Assessment (PIA), BARKS system manual, systems documentation and Memoranda of Understanding. Access: Filed by company name in hard copy format and stored in the applicable CBSA regional office.","Les accords sur les niveaux de service (ANS), les évaluations de la menace et des risques (EMR), les énoncés de sensibilité, les évaluations des facteurs relatifs à la vie privée (EFVP), les manuels pour BARKS & SRISES, la documentation des systèmes, les protocoles d'entente."
CBSA ADM 141,Tariff Classification Program – Class of Records,Programme de classement tarifaire – Catégorie de documents,"Departmental Consolidation of the Customs Tariff, Memos, Customs Notices, Functional Guidance Bulletins, and Advance Rulings.","La Codification ministérielle du tarif des douanes, les mémorandums, les avis de douanes, les bulletins d'orientation fonctionnelle et les décisions anticipées."
CBSA ADM 143,Systems Development - Admissibility Branch – Class of Records,Élaboration des systèmes (Direction générale de l'admissibilité) – Catégorie de documents,"system descriptions and test packages, evaluation reports, briefing notes, Treasury Board submissions, Memoranda of Understanding, Information Sharing Agreements, forms, instructions manuals and training materials, Privacy Impact Assessments (PIA), Threat Risk Assessments(TRA).","Les descriptions de systèmes et les trousses de test, les rapports d'évaluation, les notes d'information, les présentations au Conseil du Trésor, les protocoles d'entente, les ententes sur l'échange de renseignements, les formulaires, les manuels d'instruction et le matériel de formation, les évaluations de la menace et des risques (EMR), les évaluations des facteurs relatifs à la vie privée (EFVP)."
CBSA ADM 142,Valuation Program – Class of Records,Programme de l'établissement de la valeur – Catégorie de documents,"Memos, Customs Notices on Valuation issues, Guides, Trade Verification Manual - Valuation (Chapter R), verification files, correspondence, presentations, and training materials.","Les mémorandums, les avis de douane sur les questions liées à l'établissement de la valeur, Guides, le manuel de la vérification dans le secteur commercial - établissement de l'origine (chapitre R), les dossiers de vérification, la correspondance, les présentations et le matériel de formation."
CBSA ADM 140,Origin Program – Class of Records,Programme d'origine – Catégorie de documents,"Memos, Customs Notices on Origin issues, Trade Verification Manual - Origin (Chapters O and P), Forms, Memoranda of Understanding, Origin/Recourse Protocol, verification files, correspondence, presentations and training materials.","Les mémorandums, les avis de douane sur les questions liées à l'origine, le manuel de la vérification dans le secteur commercial – Origine (chapitres O et P), les formulaires, les protocoles d'entente, le protocole pour l'origine/recours, les dossiers de vérification, la correspondance, les présentations et le matériel de formation."
CBSA ADM 122,Administrative Monetary Penalty System (AMPS) Program – Class of Records,Programme du Régime de sanctions administratives pécuniaires (RSAP) – Catégorie de documents,"Form E650, Notice of Penalty Assessment (NPA); Client Contravention History; Statistical information in Customs Management Reporting System (CMRS); D-Memo D22-1-1; AMPS Reference Manual; AMPS Bulletins, and Master Penalty Document.","Le formulaire E650, l'avis de cotisation de pénalité (ACP), les historiques d'infractions des clients, les statistiques emmagasinées dans le Système de rapports de gestion des douanes (SRGD), le Mémorandum D22-1-1 , le Manuel de référence du RSAP, les bulletins du RSAP et le document-maître des infractions."
CBSA ADM 114,Customs Self-Assessment (CSA) Program – Class of Records,Le Programme d'autocotisation des douanes (PAD) – Catégorie de documents,"Approved Carriers and Importers Database, Forms, evaluation reports; compliance reviews and investigations.","La base de données sur les transporteurs et des importateurs approuvés du PAD/EXPRESS, les formulaires, les rapports d'évaluation, les examens et les enquêtes en matière d'observation."
CBSA IST 008,Information technology services,Services de technologie de l'information,"Registration forms, digital certificates, subscribers agreements, reports","Les formulaires d'inscription, les certificats numériques, les ententes d'abonnement et les rapports."
CBSA ENF 126,Materiel services,Services du matériel,"Search Reports, Handler Training Aids, Issue and Return Records, Medical Examinations, Monthly Utilization Records, Training Records, Weapons Logs, Firing Records and Dog Handler Kennel Allowances.","Les rapports de fouille, les trousses de formation pour les maîtres, les registres sur la délivrance et le retour, les examens médicaux, les dossiers sur l'utilisation mensuelle, les documents liés à la formation, les registres sur les armes à feu, les registres de tir et l'allocation de chenil aux maîtres-chiens."
CBSA OPS 100,Travel and other administrative services,Services de voyage et autres services administratifs,"Arming Policies & Procedures, Training Manuals and records, Incident Review & Compliance, Draft Incident Management Reporting System (IMRS) Privacy Impact Assessment, Arming Initiative Project Charter, IMRS Project Charter, IMRS Business Case, Treasury Board Submissions, Memoranda to Cabinet, Testing and Evaluation Materials, Briefing Notes, a Memorandum of Understanding (Canada Border Services Agency (CBSA)/Royal Canadian Mounted Police (RCMP)) and Forms.","Les procédures et les politiques d'armement, les manuels et registres de formation, les examens d'incidents et d'observation, le projet de Système de gestion d'incidents et de déclaration (SGID), les évaluations des facteurs relatifs à la vie privée, la charte de projet du SGID, les analyses de rentabilisation du SGID, les présentations au Conseil du Trésor, les mémoires au Cabinet, le matériel de tests et d'évaluations, les notes d'information, le protocole d'entente (ASFC/GRC) et les formulaires."
CBSA CMT 1120,Use of Force and Incident Reporting – Personal Information Bank,Rédaction de rapports d'incidents et de recours à la force – Fichier de renseignements personnels,"Unsolicited résumés, interview questions and answers, and security screening forms, Integrity Questionnaire received and used in the screening process prior to October 25, 2012, CBSA Residency and Travel Outside of Canada form, competition related information, reference check information, candidate and security screening inquiries and responses, copies of letters of offer, ratings board assessments, information within automated or Web-based application tools, second language evaluation results, identification, professional qualification and education documentation, credit check information, fingerprints including related database information, all documentation, reports/tapes/notes from Integrity Interviews and psychological test results (pass or fail).","Curricula vitae non réclamés; questions et réponses d'entrevues; formulaire d'enquête de sécurité sur le personnel; Questionnaire sur l'intégrité reçu et utilisé avant le 25 octobre 2012, Questionnaire pour les personnes ayant résidé ou voyagé à l'extérieur du Canada; renseignements relatifs au concours; renseignements liés aux vérifications des références; demandes de renseignements sur les candidats et les enquêtes de sécurité et réponses; copies de lettres d'offre; évaluations de comités de sélection; renseignements provenant d'applications automatisées ou basées sur le Web; résultats d'évaluations de la langue seconde; documents d'identification, de qualification professionnelle et d'éducation; renseignements concernant les vérifications du crédit; prise des empreintes digitales, y compris les renseignements provenant de bases de données connexes et tous les documents, rapports, enregistrements, notes des entrevues sur l'intégrité et des résultats de tests psychologiques (réussite ou échec)."
