record_number,name_en,name_fr,document_types_en,document_types_fr
TC RSA 004,Motor Vehicle Test Centre Operations,"Centre d’essais pour véhicules automobiles, Opérations","Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, legal opinions, contracts, evaluations, memoranda of understanding and standard operating procedures.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, exposés, avis juridiques, contrats, évaluations, protocoles d’entente et procédures normalisées d’exploitation."
TC RSA 003,"Motor Vehicle Standards, Research and Development","Normes, recherche et développement relatifs aux véhicules automobiles","Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, legal opinions, scientific papers, evaluations, memoranda of understanding and standard operating procedures.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, exposés, avis juridiques, documents scientifiques, évaluations, protocoles d’entente et procédures normalisées d’exploitation."
TC RSA 001,Road Safety Program,Programme de sécurité routière,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, legal opinions, evaluations, scientific papers, memoranda of understanding, project plans, surveys, statistical reports, Treasury Board submissions, Cabinet documents and standard operating procedures.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, exposés, avis juridiques, évaluations, documents scientifiques, protocoles d’entente, plans de projets, sondages, rapports statistiques, présentations au Conseil du Trésor, documents du Cabinet et procédures normalisées d’exploitation."
TC ASA 001,Emergency Preparedness,Préparatifs d’urgence,"Correspondence, briefing notes, discussion papers, reports, meeting agendas and records, terms of reference, program policies and guidelines, presentations, Memoranda of Understanding and Standard Operating Procedures.","Correspondance, notes d’information, documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, politiques et lignes directrices du programme, exposés, protocoles d’entente et procédures opérationnelles normalisées."
TC ASE 003,Security Expertise - Critical Information,Expertise en matière de sûreté – Renseignements essentiels,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, memoranda of understanding, funding documents and standard operating procedures.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, exposés, protocoles d’entente, documents de financement et procédures normalisées d’exploitation."
TC ASE 002,Security Expertise - Education and Training,Expertise en matière de sûreté – Éducation et formation,"Correspondence, training manuals, assessments, evaluation reports, terms of reference, technical blueprints, exams, checklists, progress reports, training records and guidance material.","Correspondance, matériel de formation, évaluations, rapports d’évaluation, mandats, plans techniques, examens, feuille de vérification, rapports d’étape, dossiers de formation et matériel d’orientation."
TC ASE 004,Security Expertise – Security Management Systems,Expertise en matière de sûreté – Système de gestion de la sûreté,"Correspondence, briefing notes, backgrounders, presentation materials, reports, meeting agendas and minutes, terms of reference and charts.","Correspondance, notes et documents d’information, matériel d’exposé, rapports, ordres du jour et procès-verbaux de réunions, mandats et tableaux."
TC ASE 005,Security Expertise - Security Technology Coordination,Expertise en matière de sûreté – Coordination de la technologie en matière de sûreté,"Correspondence, meeting agendas and minutes, terms of reference, proposals and reports.","Correspondance, ordres du jour et procès-verbaux de réunions, mandats, propositions et rapports."
TC ASE 001,Intelligence Assessment,Évaluation du renseignement,"Correspondence, assessments, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, program policies and guidelines, presentations, memoranda of understanding and standard operating procedures.","Correspondance, évaluations, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, politiques et lignes directrices du programme, exposés, protocoles d’entente et procédures normalisées d’exploitation."
TC RAS 002,Grade Crossing Closure Program,Programme de fermeture de passages à niveau,"Correspondence, briefing and discussion papers, reports, contribution agreements, assessments, meeting agendas and minutes, terms of reference, Treasury Board submissions, Cabinet documents, program policies and guidelines, application forms, copies of contracts, evaluations, audit reports, proposals and procedures.","Correspondance, notes d’information, documents de travail, rapports, ententes de contribution, évaluations, ordres du jour et procès-verbaux de réunions, mandats, présentations au Conseil du Trésor, documents du Cabinet, politiques et lignes directrices du programme, formulaires de demande, copies de contrats, évaluations, rapports de vérification, propositions et procédures."
TC RAS 003,Grade Crossing Improvement Program,Programme d’amélioration des passages à niveau,"Correspondence, briefing and discussion papers, reports, contribution agreements, assessments, meeting agendas and minutes, terms of reference, Treasury Board submissions, Cabinet documents, program policies and guidelines, application forms, copies of contracts, evaluations, audit reports, proposals and procedures.","Correspondance, notes d’information, documents de travail, rapports, ententes de contribution, évaluations, ordres du jour et procès-verbaux de réunions, mandats, présentations au Conseil du Trésor, documents du Cabinet, politiques et lignes directrices du programme, formulaires de demande, copies de contrats, évaluations, rapports de vérification, propositions et procédures."
TC RAS 004,Rail Safety Operations Management,Gestion des opérations de la Sécurité ferroviaire,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, legal opinions, Cabinet documents, regulations, rules, and standards, memoranda, certificates, notices and orders, audits, risk evaluations, studies and surveys, policies, and guidelines.","Correspondance, notes d’information, documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, exposés, avis juridiques, documents du Cabinet, règlements, règles et normes, notes de service, certificats, avis et ordonnances, vérifications, évaluation des risques, études et sondages, et lignes directrices et politiques."
TC RAS 001,Rail Safety Regulatory Affairs,Sécurité ferroviaire – Affaires réglementaires,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, legal opinions, Cabinet documents, regulations, rules, and standards, memoranda, policies, and guidelines.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, exposés, avis juridiques, documents du Cabinet, réglementation, règles et normes, notes de service, politiques et lignes directrices."
TC SIS 002,Emergency Planning and Emergency Management,Planification et gestion des urgences,"Correspondence, briefing and discussion papers, reports, agreements, assessments, meeting agendas and minutes, terms of reference, memoranda, business continuity plan, drills and exercises, Treasury Board submissions, policies and guidelines, Cabinet documents and procedures.","Correspondance, notes d’information et documents de travail, rapports, ententes, évaluations, ordres du jour et procès-verbaux de réunions, mandats, notes de service, programme de planification de la continuité des activités, exercices, présentations au Conseil du Trésor, politiques et lignes directrices, documents du Cabinet et procédures."
TC SIS 003,Surface and Intermodal Security Operations,Opérations de la sûreté du transport terrestre et intermodal,"Correspondence, briefing and discussion papers, reports, agreements, assessments, meeting agendas and minutes, terms of reference, memoranda, Treasury Board submissions, Cabinet documents, policies and guidelines.","Correspondance, notes d’information et documents de travail, rapports, ententes, évaluations, ordres du jour et procès-verbaux de réunions, mandats, notes de service, présentations au Conseil du Trésor, documents du Cabinet, politiques et lignes directrices."
TC TDG 003,Transportation of Dangerous Goods Emergency Response,Transport de marchandises dangereuses – Intervention d’urgence,"Correspondence, legislation, regulations and safety standards, training and awareness material, policies, inspection reports, accident reports, advisory notices, bulletins, alerts, emergency response plans and guidebooks, evaluations, reports, certificates, agendas and minutes of meetings, briefing notes and memoranda of agreement and understanding.","Correspondance, dispositions législatives, règlements et normes de sécurité, matériel de sensibilisation et de formation, politiques, rapports d’inspection, rapports d’accidents, avis d’information, bulletins et alertes, plans d’intervention d’urgence et guides des mesures d’urgence, évaluations, rapports, certificats, ordres du jour et procès-verbaux de réunions, notes d’information et protocoles d’entente."
TC TDG 002,Transport Dangerous Goods Compliance Program,Programme de conformité sur le transport des marchandises dangereuses,"Correspondence, legislation, regulations and safety standards, training and awareness material, inspectors’ manual, policies, inspection reports, accident reports, advisory notices, bulletins, alerts, emergency response plans and guidebooks, evaluations, reports, certificates, agendas and minutes of meetings, briefing notes and memoranda of agreement and understanding.","Correspondance, instruments réglementaires, règlements et normes de sécurité, matériel de sensibilisation et de formation, manuel des inspecteurs, politiques, rapports d’inspection, rapports d’accidents, avis d’information, bulletins et alertes, plans d’intervention d’urgence et guides des mesures d’urgence, évaluations, rapports, certificats, ordres du jour et procès-verbaux de réunions, notes d’information et protocoles d’entente."
TC TDG 001,Transport of Dangerous Goods,Transport des marchandises dangereuses,"Correspondence, legislation, regulations and safety standards, evaluations, reports, certificates, agendas and minutes of meetings, briefing notes, Treasury Board submissions, Cabinet documents and memoranda of agreement and understanding.","Correspondance, dispositions législatives, règlements et normes de sécurité; évaluations; rapports; certificats, ordres du jour et procès-verbaux de réunions, notes d’information, présentations au Conseil du Trésor, documents du Cabinet, protocoles d’entente."
TC GAC 001,Asia-Pacific Gateway and Corridor,Porte d’entrée et Corridor de l’Asie-Pacifique,"Correspondence, memoranda of understanding, briefing notes, memoranda, contracts, contribution agreements, studies, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, technical analysis reports, meeting agendas and minutes, newsletters and publications.","Correspondance, protocoles d’entente, notes d’information, notes de service, contrats, accords de contribution, études, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, présentations, messages clés, discours, rapports d’analyse technique, ordres du jour et procès-verbaux de réunions, bulletins et publications."
TC GAC 003,Value-Added Gateway,Portes d’entrée à valeur ajoutée,"Correspondence, briefing notes, memoranda, contracts, contribution agreements, studies, publications, press releases, presentations, key messages, speeches, meeting agendas and minutes, technical analysis reports and publications.","Correspondance, notes d’information, notes de service, contrats, accords de contribution, études, publications, communiqués de presse, présentations, messages clés, discours, ordres du jour et procès-verbaux de réunions, rapports d’analyse technique et publications."
TC GAC 004,Atlantic Gateway,Porte d’entrée de l’Atlantique,"Correspondence, memoranda of understanding, briefing notes, memoranda, contracts, contribution agreements, studies, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, technical analysis reports, meeting agendas and minutes, newsletters and publications.","Correspondance, protocoles d’entente, notes d’information, notes de service, contrats, accords de contribution, études, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, présentations, messages clés, discours, rapports d’analyse technique, ordres du jour et procès-verbaux de réunions, bulletins et publications."
TC GAC 005,Gateways and Border Crossings Fund,Fonds pour les portes d’entrée et les passages frontaliers,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, reports, project proposals, performance indicators and metrics, payment requisitions and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux de réunions, rapports, propositions de projet, indicateurs et mesures de rendement, demandes de paiement et infocapsules."
TC GAC 006,Ontario-Quebec Continental Gateway and Trade Corridor,Porte d’entrée continentale et Corridor de commerce Ontario-Québec,"Correspondence, memoranda of understanding, briefing notes, memoranda, contracts, contribution agreements, studies, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, technical analysis reports, meeting agendas and minutes, newsletters and publications.","Correspondance, protocoles d’entente, notes d’information, notes de service, contrats, accords de contribution, études, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, présentations, messages clés, discours, rapports d’analyse technique, ordres du jour et procès-verbaux de réunions, bulletins et publications."
TC GAC 007,Windsor-Detroit Gateway,Porte d’entrée Windsor-Detroit,"Correspondence, briefing notes, memos, contracts, Treasury Board submissions, Cabinet submissions and studies.","Correspondance, notes d’information, notes de service, contrats, présentations au Conseil du Trésor, présentations au Cabinet et études."
TC TIN 001,Airport Authority Stewardship,Gestion des administrations aéroportuaires,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, audits, contribution agreements, Cabinet documents, Treasury Board Submissions, due diligence reports, legal opinions, project proposals, environmental screening reports, environmental monitoring reports, training manuals, contracts, claims, business plans, risk assessments, environmental assessments, concessionary agreements, third party agreements, pre-consultation and/or consultation reports, progress reports, annual reports, site visit reports, news releases, Question Period notes, questions and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux, vérifications, accords de contribution, documents du Cabinet, présentations au Conseil du Trésor, rapports de diligence raisonnable, avis juridiques, propositions de projet, rapports d’examen environnemental préalable, rapports de surveillance environnementale, manuels de formation, contrats, réclamations, plans d’activités, évaluations du risque, évaluations environnementales, accords de privilège, ententes avec des tierces parties, rapports de consultation préalable ou de consultation, rapports d’étape, rapports annuels, rapports de visite sur place, communiqués de presse, notes pour la période de questions, questions et réponses, points de discussion et infocapsules."
TC ASA 007,Aircraft Facilities,Installations pour l’entretien courant des aéronefs,"Correspondence, meeting agendas and minutes, terms of reference, security requirements and standards, deeds and title documents, maintenance manuals, contracts, architectural drawings, building permits, legal documents, leases, environmental assessments, presentations, memoranda, commissioned reports, memoranda of understanding, letters of agreement and manuals.","Correspondance, ordres du jour et procès-verbaux de réunions, mandats, exigences et normes en matière de sûreté, actes de vente et titres, manuels d’entretien, contrats, dessins d’architectes, permis de construction, documents juridiques, baux, évaluations environnementales, exposés, notes de service, rapports exécutés sur commande, protocoles d’entente, lettres d’entente et divers manuels."
TC TIN 003,Airport Operations,Opérations aéroportuaires,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, audits and evaluations reports, contribution agreements, Treasury Board submissions, legal opinions, project proposals, environmental screening reports, environmental monitoring reports, contracts, claims, financial statements, leases, business plans and feasibility assessments, progress reports, annual reports, news releases, Question Period notes, questions and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux de réunions, rapports de vérification et d’évaluation, accords de contribution, présentations au Conseil du Trésor, avis juridiques, propositions de projet, rapports d’examen environnemental préalable, rapports de surveillance environnementale, contrats, demandes d’indemnisation, états financiers, baux, plans d’activités, évaluations de la faisabilité, rapports d’étape, rapports annuels, communiqués de presse, notes pour la période de questions, questions et réponses, notes d’allocution et infocapsules."
TC ASA 012,Small Aerodrome Support,Soutien aux petits aérodromes,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, audits and evaluations reports, Treasury Board submissions, legal opinions, project proposals and evaluations, financial statements, business plans and contribution agreements, news releases, Question Period notes, questions and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux de réunions, rapports de vérification et d’évaluation, présentations au Conseil du Trésor, avis juridiques, propositions et évaluations de projet, états financiers, plans d’activités et accords de contribution, communiqués de presse, notes pour la période de questions, questions et réponses, points de discussion et infocapsules."
TC TIN 014,Canada Port Authorities,Administrations portuaires canadiennes,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, audits, contribution agreements, Cabinet documents, Treasury Board Submissions, due diligence reports, legal opinions, project proposals, environmental screening reports, environmental monitoring reports, training manuals, contracts, claims, business plans, risk assessments, environmental assessments, concessionary agreements, third party agreements, pre-consultation and/or consultation reports, progress reports, annual reports, site visit reports, news releases, Question Period notes, questions and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux, vérifications, accords de contribution, documents du Cabinet, présentations au Conseil du Trésor, rapports de diligence raisonnable, avis juridiques, propositions de projet, rapports d’examen environnemental préalable, rapports de surveillance environnementale, manuels de formation, contrats, réclamations, plans d’activités, évaluations du risque, évaluations environnementales, accords de privilège, ententes avec des tierces parties, rapports de consultation préalable ou de consultation, rapports d’étape, rapports annuels, rapports de visite sur place, communiqués de presse, notes pour la période de questions, questions et réponses, points de discussion et infocapsules."
TC TIN 006,Ferry Services Stewardship and Support,Gérance et soutien des services de traversier,"Correspondence, briefing notes, reports, presentations, agreements, consultation papers, Cabinet documents, meeting agendas, meeting minutes, memoranda, policies, guidelines and Treasury Board submissions.","Correspondance, notes d’information, rapports, présentations, accords, documents de consultation, documents du Cabinet, ordres du jour et procès-verbaux de réunions, notes de service, politiques, lignes directrices et présentations au Conseil du Trésor."
TC TIN 016,Port Operations,Opérations portuaires,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, audits and evaluations reports, contribution agreements, Cabinet documents, Treasury Board submissions, legal opinions, project proposals, environmental screening reports, environmental monitoring reports, contracts, claims, financial statements, leases, business plans and feasibility assessments, progress reports, annual reports, news releases, Question Period notes, questions and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux de réunions, vérifications, rapports d’évaluation, accords de contribution, documents du Cabinet, présentations au Conseil du Trésor, avis juridiques, propositions de projet, rapports d’examen environnemental préalable, rapports de surveillance environnementale, contrats, réclamations, états financiers, baux, plans d’activités, évaluations de la faisabilité, rapports d’étape, rapports annuels, communiqués de presse, notes pour la période de questions, questions et réponses, points de discussion et infocapsules."
TC TIN 015,Seaway Stewardship and Support,Gérance de la voie maritime et soutien,"Correspondence, forms, briefing notes, memoranda, meeting agendas and minutes, audits, contribution agreements, Cabinet documents, Treasury Board Submissions, due diligence reports, legal opinions, project proposals, environmental screening reports, environmental monitoring reports, training manuals, contracts, claims, business plans, risk assessments, environmental assessments, concessionary agreements, third party agreements, pre-consultation and/or consultation reports, progress reports, annual reports, site visit reports, news releases, Question Period notes, questions and answers, speaking points and media lines.","Correspondance, formulaires, notes d’information, notes de service, ordres du jour et procès-verbaux, vérifications, accords de contribution, documents du Cabinet, présentations au Conseil du Trésor, rapports de diligence raisonnable, avis juridiques, propositions de projet, rapports d’examen environnemental préalable, rapports de surveillance environnementale, manuels de formation, contrats, réclamations, plans d’activités, évaluations du risque, évaluations environnementales, accords de privilège, ententes avec des tierces parties, rapports de consultation préalable ou de consultation, rapports d’étape, rapports annuels, rapports de visite sur place, communiqués de presse, notes pour la période de questions, questions et réponses, points de discussion et infocapsules."
TC MOS 003,Crown Corporation Matters,Questions liées aux sociétés d’État,"Correspondence, legislation, reports, certificates, agendas and minutes of meetings, briefing notes, Treasury Board submissions, Cabinet documents, memoranda of agreement and understanding, presentations, corporate plans and Governor in Council appointments.","Correspondances, lois, rapports, certificats, ordres du jour et procès-verbaux de réunions, notes d’information, présentations au Conseil du Trésor, documents du Cabinet, protocoles d’entente et d’accord, exposés, plans d’entreprise et affectations du gouverneur en conseil."
TC TIN 009,Federal Bridge Stewardship,Gérance des ponts fédéraux,"Correspondence, briefing notes and memoranda, memoranda to cabinet, corporate plans, meeting agendas and minutes, audits, legal agreements, Cabinet documents, Treasury Board Submissions, due diligence reports, legal opinions, safety reports, project proposals, environmental screening reports, environmental monitoring reports, contracts, claims, business plans, environmental assessments, risk assessments, third party agreements, pre-consultation and/or consultation reports, progress reports, annual reports, news releases, Question Period notes, questions and answers, speaking points and media lines.","Correspondance, notes d’information et notes de service, mémoires au Cabinet, plans d’entreprise, ordres du jour et procès-verbaux de réunions, vérifications, accords juridiques, documents du Cabinet, présentations au Conseil du Trésor, rapports de diligence raisonnable, avis juridiques, rapports de sécurité, propositions de projet, rapports d’examen préalable, rapports de surveillance environnementale, contrats, réclamations, plans d’activités, évaluations environnementales, évaluations du risque, ententes avec des tierces parties, rapports de consultation préalable ou de consultation, rapports d’étape, rapports annuels, communiqués de presse, notes pour la période de questions, questions et réponses, points de discussion et infocapsules."
TC TIN 011,Highway and Other Transportation Infrastructure Support,Soutien aux infrastructures routières et à d’autres modes de transport,"Correspondence, briefing notes, memoranda, presentations, statistics, meeting agendas and minutes, reports, studies and media lines.","Correspondance, notes d’information, notes de service, exposés, statistiques, ordres du jour et procès-verbaux de réunions, rapports, études et infocapsules."
TC TIN 008,Railway Passenger Policy,Politique sur les services ferroviaires voyageurs,"Correspondence, briefing notes, reports, presentations, agreements, consultation papers, legislation, regulations, Cabinet documents, meeting agendas, meeting minutes, memoranda and Treasury Board submissions.","Correspondance, notes d’information, rapports, exposés, accords, documents de consultation, lois, règlements, documents du Cabinet, ordres du jour et procès-verbaux de réunions, notes de service et mémoires et présentations au Conseil du Trésor."
TC TIN 012,Surface Infrastructure Programs,Programmes d’infrastructure de transport terrestre,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, audits, contribution agreements, Treasury Board submissions, due diligence reports, legal opinions, project proposals, environmental screening reports, environmental monitoring reports, project maps, contracts, claims, cash flow forecasts, concessionary agreements, third party agreements, affidavits of project completion, pre-consultation and/or consultation reports, progress reports, project annual reports, site visit reports, news releases, Question Period notes, questions and answers, speaking points and media lines.","Correspondances, notes d’information, notes de service, ordres du jour et procès-verbaux de réunions, vérifications, accords de contribution, présentations au Conseil du Trésor, rapports de diligence raisonnable, avis juridiques, propositions de projet, rapports d’examen préalable, rapports de surveillance environnementale, cartes de projet, contrats, réclamations, prévisions du flux de trésorerie, accords de privilège, ententes avec des tierces parties, affidavits d’achèvement de projet, rapports de consultation préalable ou de consultation, rapports d’étape, rapports annuels de projet, rapports de visite sur place, communiqués de presse, notes pour la période de questions, questions et réponses, points de discussion et infocapsules."
TC TMF 002,Air Navigation Services Policy,Politique sur les services de navigation aérienne,"Correspondence, memoranda of understanding, briefing notes, memoranda, contracts, studies, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, newsletters, meeting agendas and minutes, policies and guidelines, agreements, publications and Question Period notes.","Correspondance, protocoles d’entente, notes d’information, notes de service, contrats, études, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, exposés, messages clés, discours, bulletins, ordres du jour et procès-verbaux de réunions, politiques et lignes directrices, accords, publications et notes pour la période de questions."
TC TMF 003,Canada’s Permanent Mission to the International Civil Aviation Organization (ICAO),Mission permanente du Canada à l’Organisation de l’aviation civile internationale (OACI),"Correspondence, memoranda of understanding, analysis and research reports, briefing notes, memoranda, contracts, studies, technical reports, statistics, presentations, key messages, speeches, meeting agendas and minutes, agreements and publications.","Correspondance, protocoles d’entente, rapports d’analyse et de recherche, notes d’information, notes de service, contrats, études, rapports techniques, statistiques, exposés, messages clés, discours, ordres du jour et procès-verbaux de réunions, accords et publications."
TC TMF 004,International Air Policy,Politique sur le transport aérien international,"Correspondence, briefing notes, memoranda, contracts, studies, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, newsletters, meeting agendas and minutes, policies and guidelines, agreements, publications, and Question Period notes.","Correspondance, notes d’information, notes de service, contrats, études, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, exposés, messages clés, discours, bulletins, ordres du jour et procès-verbaux de réunions, politiques et lignes directrices, accords, publications et notes pour la période de questions."
TC TMF 006,National Air Services Policy,Politique nationale des services aériens,"Correspondence, briefing notes, memoranda, contracts, studies, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, newsletters, meeting agendas and minutes, policies and guidelines, agreements, publications, Question Period notes and parliamentary questions.","Correspondance, notes d’information, notes de service, contrats, études, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, exposés, messages clés, discours, bulletins, ordres du jour et procès-verbaux de réunions, politiques et lignes directrices, accords, publications, notes pour la période de questions et questions soulevées en Chambre."
TC TMF 005,National Airports Policy,Politique nationale des aéroports,"Correspondence, memoranda of understanding, briefing notes, memoranda, contracts, studies, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, newsletters, meeting agendas and minutes, policies and guidelines, agreements, publications and Question Period notes.","Correspondance, protocoles d’entente, notes d’information, notes de service, contrats, études, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, exposés, messages clés, discours, bulletins, ordres du jour et procès-verbaux de réunions, politiques et lignes directrices, accords, publications et notes pour la période de questions."
TC MOS 010,Trade Policy,Politique commerciale,"Correspondence, briefing notes, reports and memoranda.","Correspondance, notes d’information, rapports et notes de service."
TC GAC 002,National Transportation System Analysis,Analyse du réseau national de transport,"Correspondence, memoranda of understanding, briefing notes, memoranda, contracts, contribution agreements, studies, press releases, presentations, key messages, speeches, technical analysis reports and meeting agendas and minutes.","Correspondance, protocoles d’entente, notes d’information, notes de service, contrats, accords de contribution, études, communiqués de presse, exposés, messages clés, discours, rapports d’analyse technique et ordres du jour et procès-verbaux de réunions."
TC TMF 007,International Marine Policy,Politique maritime internationale,"Correspondence, briefing notes, reports, presentations, international agreements, consultation papers, legislation, regulations, Cabinet documents, meeting agendas and minutes, memoranda and Treasury Board submissions.","Correspondance, notes d’information, rapports, exposés, accords, documents de consultation, lois, règlements, documents du Cabinet, ordres du jour et procès-verbaux de réunions, notes de service et présentations au Conseil du Trésor."
TC TMF 008,Ports Policy,Politique portuaire,"Briefing notes, reports, presentations, correspondence, agreements, consultation papers, legislation, regulations, Cabinet documents, meeting agendas, meeting minutes, memoranda, Letters Patent and Treasury Board submissions.","Correspondance, notes d’information, rapports, exposés, accords, documents de consultation, lois, règlements, documents du Cabinet, ordres du jour et procès-verbaux de réunions, notes de service, lettres patentes et présentations au Conseil du Trésor."
TC TMF 009,Motor Carrier Policy,Politique sur les transporteurs routiers,"Correspondence, briefing notes, memoranda of understanding, analysis and research reports, memoranda, contracts and proposals, studies, statistics, due diligence reports, Cabinet documents, policy documents, press releases, presentations, key messages, speeches, newsletters, meeting agendas and minutes, publications, and Question Period notes.","Correspondance, notes d’information, protocoles d’entente, rapports d’analyse et de recherche, notes de service, contrats et propositions, études, statistiques, rapports de diligence raisonnable, documents du Cabinet, documents stratégiques, communiqués de presse, exposés, messages clés, discours, bulletins, ordres du jour et procès-verbaux de réunions, publications et notes pour la période de questions."
TC TMF 010,Railway Freight Policy,Politique sur les marchandises ferroviaires,"Correspondence, briefing notes, reports, presentations, agreements, consultation papers, legislation, regulations, Cabinet documents, meeting agendas and minutes, memoranda and Treasury Board submissions.","Correspondance, notes d’information, rapports, exposés, accords, documents de consultation, lois, règlements, documents du Cabinet, ordres du jour et comptes rendus de réunions, notes de service et présentations au Conseil du Trésor."
TC SIS 001,Surface and Intermodal Security Policy,Sûreté du transport terrestre et intermodal – Politiques,"Correspondence, briefing and discussion papers, reports, agreements, assessments, meeting agendas and minutes, terms of reference, memoranda, Treasury Board submissions, Cabinet documents, policies and guidelines.","Correspondance, notes d’information et documents de travail, rapports, ententes, évaluations, ordres du jour et procès-verbaux de réunions, mandats, notes de service, présentations au Conseil du Trésor, documents du Cabinet, politiques et lignes directrices."
TC TNN 001,Innovation Policy,Politique sur l’innovation,"Correspondence, reports, agreements, contracts, presentations, correspondence, meeting agendas, meeting minutes, memoranda of understanding, memorandum of cooperation, memoranda, briefing notes, policies and guidelines, procedures and communications products.","Correspondance, rapports, accords, contrats, exposés, ordres du jour et procès-verbaux de réunions, protocoles d’entente, protocoles de coopération, notes de service, notes d’information, politiques et lignes directrices, procédures, produits de communication."
TC TNN 002,Intelligent Transportation System (ITS),Système de transport intelligent (STI),"Correspondence, reports, agreements, contracts, presentations, meeting agendas and minutes, memoranda of understanding, memorandum of cooperation, memoranda, briefing notes, policies and guidelines, procedures and communications products.","Correspondance, rapports, accords, contrats, exposés, ordres du jour et procès-verbaux de réunions, protocoles d’entente, protocoles de coopération, notes de service, notes d’information, politiques et lignes directrices, procédures, produits de communication."
TC TNN 003,Transportation Development Centre,Centre de développement des transports,"Correspondence, technical reports, agreements, contracts, presentations, correspondence, meeting agendas, meeting minutes, memoranda of understanding, memorandum of cooperation, memoranda, briefing notes, policies and guidelines and procedures.","Correspondance, rapports techniques, accords, contrats, exposés, correspondance, ordres du jour et procès-verbaux de réunions, protocoles d’entente, protocoles de coopération, notes de service, notes d’information, politiques et lignes directrices et procédures."
TC MOS 004,Economic Analysis of all modes of Transportation,Analyse économique de tous les modes de transport,"Correspondence, memoranda of understanding, analysis and research reports, briefing notes, memoranda, contracts, studies, technical reports, statistics, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, newsletters, meeting agendas and minutes, policies and guidelines, agreements, publications and Question Period notes.","Correspondance, protocoles d’entente, rapports d’analyse et de recherche, notes d’information, notes de service, contrats, études, rapports techniques, statistiques, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, présentations, messages clés, discours, bulletins, ordres du jour et procès-verbaux de réunions, politiques et lignes directrices, accords, publications et notes pour la période de questions."
TC TMF 001,Policy Integration and Research,"Politiques, Intégration et recherche","Correspondence, briefing notes, presentations, policy research studies, Treasury Board submissions, technical analysis reports, Cabinet documents, key messages, contracts, contribution agreements and meeting minutes and agendas.","Correspondance, notes d’information, exposés, études de recherche stratégiques, présentations au Conseil du Trésor, rapports d’analyse technique, documents du Cabinet, messages clés, contrats, accords de contribution et ordres du jour et procès-verbaux de réunions."
