gc_orgID,pib_count,date_captured,date_removed,status_statut,gc_orgID_conflict,harmonized_name,nom_harmonise,abbreviation,abreviation,institution_name_en,institution_name_fr,infosource_url_en,infosource_status_en,infosource_url_fr,infosource_status_fr,website,site_web,open_gov_ouvert,infobaseID,rg,pop,phoenix,match_method_en,match_score_en,match_method_fr,match_score_fr,row_key,url_key_en,url_key_fr
2264,0,2026-03-11,,a,False,Military Police Complaints Commission of Canada,Commission d'examen des plaintes concernant la police militaire du Canada,MPCC,CPPM,Military Police Complaints Commission,Commission d’examen des plaintes concernant la police militaire,https://www.mpcc-cppm.gc.ca/corporate-organisation/transparency-transparence/infosource-eng.aspx,403.0,https://www.mpcc-cppm.gc.ca/corporate-organisation/transparency-transparence/infosource-fra.aspx,403.0,www.mpcc-cppm.gc.ca,www.mpcc-cppm.gc.ca,mpcc-cppm,210.0,137.0,CPM,CPM00,exact,,fuzzy,0.9402,gc:2264,https://mpcc-cppm.gc.ca/corporate-organisation/transparency-transparence/infosource-eng.aspx,https://mpcc-cppm.gc.ca/corporate-organisation/transparency-transparence/infosource-fra.aspx
2265,0,2026-03-11,,a,False,Farm Products Council of Canada,Conseil des produits agricoles du Canada,FPCC,CPAC,Farm Products Council of Canada,Conseil des produits agricoles du Canada,http://fpcc-cpac.gc.ca/index.php/en-GB/proactive-disclosures,,http://fpcc-cpac.gc.ca/index.php/fr-FR/divulgations-proactive,,www.fpcc-cpac.gc.ca,www.fpcc-cpac.gc.ca,fpcc-cpac,222.0,,FPN,,exact,,exact,,gc:2265,https://fpcc-cpac.gc.ca/index.php/en-GB/proactive-disclosures,https://fpcc-cpac.gc.ca/index.php/fr-FR/divulgations-proactive
2266,0,2026-03-11,,a,False,National Film Board,Office national du film,NFB,ONF,National Film Board of Canada,Office national du film du Canada,http://onf-nfb.gc.ca/en/about-the-nfb/publications/info-source/,,http://onf-nfb.gc.ca/fr/a-propos-de-lonf/publications/info-source/,,www.canada.ca/en/national-film-board.html,www.canada.ca/fr/office-national-film.html,nfb-onf,223.0,39.0,NFB,NFB00,exact,,historical_exact,,gc:2266,https://onf-nfb.gc.ca/about-the-nfb/publications/info-source,https://onf-nfb.gc.ca/a-propos-de-lonf/publications/info-source
2267,3,2026-03-11,,a,False,Parole Board of Canada,Commission des libérations conditionnelles du Canada,PBC,CLCC,Parole Board of Canada,Commission des libérations conditionnelles du Canada,https://www.canada.ca/en/parole-board/corporate/transparency/access-to-information-and-privacy/infosource.html,200.0,https://www.canada.ca/fr/commission-liberations-conditionnelles/organisation/transparence/access-a-information-et-protection-des-renseignements-personnels/infosource.html,200.0,www.canada.ca/en/parole-board.html,www.canada.ca/fr/commission-liberations-conditionnelles.html,pbc-clcc,227.0,57.0,NPB,NPB00,exact,,exact,,gc:2267,https://canada.ca/parole-board/corporate/transparency/access-to-information-and-privacy/infosource.html,https://canada.ca/commission-liberations-conditionnelles/organisation/transparence/access-a-information-et-protection-des-renseignements-personnels/infosource.html
2268,0,2026-03-11,,a,False,Northern Pipeline Agency Canada,Administration du pipe-line du Nord Canada,NPA,APN,Northern Pipeline Agency Canada,Administration du pipe-line du Nord Canada,http://npa.gc.ca/177?wb48617274=03F2D5A0,404.0,http://apn.gc.ca/180?wb48617274=0F1523F5,404.0,https://northern-pipeline.canada.ca/home,https://pipe-line-nord.canada.ca/accueil,npa-apn,235.0,66.0,NPA,,exact,,exact,,gc:2268,https://npa.gc.ca/177?wb48617274=03F2D5A0,https://apn.gc.ca/180?wb48617274=0F1523F5
2270,0,2026-03-11,,a,False,Office of the Auditor General of Canada,Bureau du vérificateur général du Canada,,,Office of the Auditor General of Canada,Bureau du vérificateur général du Canada,http://www.oag-bvg.gc.ca/internet/English/acc_fs_e_38857.html,200.0,http://www.oag-bvg.gc.ca/internet/Francais/acc_fs_f_38857.html,200.0,www.oag-bvg.gc.ca,www.oag-bvg.gc.ca,oag-bvg,238.0,2.0,AUD,AUD00,exact,,exact,,gc:2270,https://oag-bvg.gc.ca/internet/English/acc_fs_e_38857.html,https://oag-bvg.gc.ca/internet/Francais/acc_fs_f_38857.html
2271,0,2026-03-11,,a,False,Elections Canada,Élections Canada,elections,elections,Elections Canada,Élections Canada,http://www.elections.ca/content.aspx?section=abo&dir=atip/info&document=index&lang=e,200.0,http://www.elections.ca/content.aspx?section=abo&dir=atip/info&document=index&lang=f,200.0,www.elections.ca,www.elections.ca,elections,239.0,15.0,CEO,CEO00,exact,,exact,,gc:2271,https://elections.ca/content.aspx?dir=atip%2Finfo&document=index&section=abo,https://elections.ca/content.aspx?dir=atip%2Finfo&document=index&section=abo
2273,3,2026-03-11,,a,False,Office of the Commissioner of Lobbying of Canada,Commissariat au lobbying du Canada,OCL,CAL,Office of the Commissioner of Lobbying of Canada,Commissariat au lobbying du Canada,https://lobbycanada.gc.ca/en/info-source/,403.0,https://lobbycanada.gc.ca/fr/info-source/,403.0,https://lobbycanada.gc.ca/en,https://lobbycanada.gc.ca/fr,ocl-cal,241.0,154.0,LOB,LOB00,exact,,exact,,gc:2273,https://lobbycanada.gc.ca/info-source,https://lobbycanada.gc.ca/info-source
2274,0,2026-03-11,,a,False,Office of the Commissioner of Official Languages,Commissariat aux langues officielles,OCOL,CLO,Office of the Commissioner of Official Languages,Commissariat aux langues officielles,https://www.clo-ocol.gc.ca/en/publications/other/2021/info-source-2021,,https://www.clo-ocol.gc.ca/fr/publications/autres/2021/info-source-2021,,www.officiallanguages.gc.ca/en,www.officiallanguages.gc.ca/fr,ocol-clo,242.0,76.0,COL,COL00,exact,,exact,,gc:2274,https://clo-ocol.gc.ca/publications/other/2021/info-source-2021,https://clo-ocol.gc.ca/publications/autres/2021/info-source-2021
2276,0,2026-03-11,,a,False,The Correctional Investigator Canada,L'Enquêteur correctionnel Canada,OCI,BEC,Office of the Correctional Investigator,Bureau de l’enquêteur correctionnel,http://www.oci-bec.gc.ca/cnt/disc-div/atip-aiprp/infosource/infosource2018-1-eng.aspx,404.0,http://www.oci-bec.gc.ca/cnt/disc-div/atip-aiprp/infosource/infosource2018-1-fra.aspx,404.0,www.oci-bec.gc.ca,www.oci-bec.gc.ca,oci-bec,247.0,,OCI,,fuzzy,0.9014,historical_exact,,gc:2276,https://oci-bec.gc.ca/cnt/disc-div/atip-aiprp/infosource/infosource2018-1-eng.aspx,https://oci-bec.gc.ca/cnt/disc-div/atip-aiprp/infosource/infosource2018-1-fra.aspx
2277,0,2026-03-11,,a,False,Public Prosecution Service of Canada,Service des poursuites pénales du Canada,PPSC,SPPC,Public Prosecution Service of Canada,Service des poursuites pénales du Canada,http://www.ppsc-sppc.gc.ca/eng/tra/is/index.html,,https://www.ppsc-sppc.gc.ca/fra/tra/is/index.html,200.0,www.ppsc-sppc.gc.ca/,www.ppsc-sppc.gc.ca,ppsc-sppc,248.0,19.0,PPD,PPD00,exact,,exact,,gc:2277,https://ppsc-sppc.gc.ca/tra/is/index.html,https://ppsc-sppc.gc.ca/tra/is/index.html
2279,2,2026-03-11,,a,False,Office of the Public Sector Integrity Commissioner of Canada,Commissariat à l'intégrité du secteur public du Canada,PSIC,ISPC,Office of the Public Sector Integrity Commissioner of Canada,Commissariat à l’intégrité du secteur public du Canada,https://www.psic-ispc.gc.ca/en/info-source-sources-federal-government-and-employee-information,200.0,https://www.psic-ispc.gc.ca/fr/info-source-sources-de-renseignements-du-gouvernement-federal-et-sur-les-fonctionnaires-federaux,200.0,www.psic-ispc.gc.ca,www.psic-ispc.gc.ca,psic-ispc,250.0,46.0,INT,INT00,exact,,exact,,gc:2279,https://psic-ispc.gc.ca/info-source-sources-federal-government-and-employee-information,https://psic-ispc.gc.ca/info-source-sources-de-renseignements-du-gouvernement-federal-et-sur-les-fonctionnaires-federaux
2280,3,2026-03-11,,a,False,Office of the Superintendent of Financial Institutions Canada,Bureau du surintendant des institutions financières Canada,OSFI,BSIF,Office of the Superintendent of Financial Institutions Canada,Bureau du surintendant des institutions financières Canada,http://www.osfi-bsif.gc.ca/Eng/trp/atip-aiprp/Pages/fin.aspx,200.0,http://www.osfi-bsif.gc.ca/Fra/trp/atip-aiprp/Pages/fin.aspx,200.0,https://www.osfi-bsif.gc.ca/en,https://www.osfi-bsif.gc.ca/fr,osfi-bsif,253.0,11.0,SIF,SIF00,exact,,exact,,gc:2280,https://osfi-bsif.gc.ca/trp/atip-aiprp/Pages/fin.aspx,https://osfi-bsif.gc.ca/trp/atip-aiprp/Pages/fin.aspx
2281,1,2026-03-11,,a,False,Office of the Information Commissioner of Canada,Commissariat à l'information au Canada,OIC,CI,Office of the Information Commissioner of Canada,Commissariat à l’information du Canada,https://www.oic-ci.gc.ca/en/info-source,200.0,https://www.oic-ci.gc.ca/fr/info-source,200.0,https://www.oic-ci.gc.ca/en,https://www.oic-ci.gc.ca/fr,oic-ci,256.0,96.0,IPC,IPC00,exact,,fuzzy,0.9577,gc:2281,https://oic-ci.gc.ca/info-source,https://oic-ci.gc.ca/info-source
2282,12,2026-03-11,,a,False,Office of the Privacy Commissioner of Canada,Commissariat à la protection de la vie privée du Canada,OPC,CPVP,Office of the Privacy Commissioner of Canada,Commissariat à la protection de la vie privée du Canada,https://www.priv.gc.ca/en/about-the-opc/opc-access-to-information-and-privacy/infosource/,200.0,https://www.priv.gc.ca/fr/a-propos-du-commissariat/acces-a-l-information-et-protection-des-renseignements-personnels-au-commissariat/infosource/,200.0,https://www.priv.gc.ca/en/,https://www.priv.gc.ca/fr/,opc-cpvp,256.0,96.0,OPC,IPC00,exact,,exact,,gc:2282,https://priv.gc.ca/about-the-opc/opc-access-to-information-and-privacy/infosource,https://priv.gc.ca/a-propos-du-commissariat/acces-a-l-information-et-protection-des-renseignements-personnels-au-commissariat/infosource
2283,0,2026-03-11,,a,False,Patented Medicine Prices Review Board Canada,Conseil d'examen du prix des médicaments brevetés Canada,PMPRB,CEPMB,Patented Medicine Prices Review Board,Conseil d’examen du prix des médicaments brevetés,http://www.pmprb-cepmb.gc.ca/en/view.asp?ccid=1093,200.0,http://www.pmprb-cepmb.gc.ca/view.asp?ccid=1093,200.0,https://www.canada.ca/en/patented-medicine-prices-review.html,https://www.canada.ca/en/patented-medicine-prices-review.html,pmprb-cepmb,266.0,109.0,PXR,PXR00,exact,,fuzzy,0.9213,gc:2283,https://pmprb-cepmb.gc.ca/view.asp?ccid=1093,https://pmprb-cepmb.gc.ca/view.asp?ccid=1093
2284,5,2026-03-11,,a,False,Privy Council Office,Bureau du Conseil privé,PCO,BCP,Privy Council Office,Bureau du Conseil privé,https://www.canada.ca/en/privy-council/services/publications/info-source-federal-government-employee-information.html,200.0,https://www.canada.ca/fr/conseil-prive/services/publications/info-source-renseignements-gouvernement-federal-fonctionnaires-federaux.html,200.0,www.pco-bcp.gc.ca,www.pco-bcp.gc.ca,pco-bcp,278.0,25.0,PCO,PCO00,exact,,exact,,gc:2284,https://canada.ca/privy-council/services/publications/info-source-federal-government-employee-information.html,https://canada.ca/conseil-prive/services/publications/info-source-renseignements-gouvernement-federal-fonctionnaires-federaux.html
2285,22,2026-03-11,,a,False,Public Health Agency of Canada,Agence de la santé publique du Canada,PHAC,ASPC,Public Health Agency of Canada,Agence de la santé publique du Canada,https://www.canada.ca/en/public-health/corporate/mandate/about-agency/access-information-privacy/info-source-federal-government-employee-information.html,200.0,https://www.canada.ca/fr/sante-publique/organisation/mandat/a-propos-agence/acces-a-information-protection-renseignements-personnels/info-source-renseignements-gouvernement-federal-fonctionnaires-federaux.html,200.0,www.phac-aspc.gc.ca,www.phac-aspc.gc.ca,phac-aspc,280.0,148.0,AHS,AHS00,exact,,exact,,gc:2285,https://canada.ca/public-health/corporate/mandate/about-agency/access-information-privacy/info-source-federal-government-employee-information.html,https://canada.ca/sante-publique/organisation/mandat/a-propos-agence/acces-a-information-protection-renseignements-personnels/info-source-renseignements-gouvernement-federal-fonctionnaires-federaux.html
2286,22,2026-03-11,,a,False,Public Service Commission of Canada,Commission de la fonction publique du Canada,PSC,CFP,Public Service Commission of Canada,Commission de la fonction publique du Canada,https://www.canada.ca/en/public-service-commission/corporate/about-us/access-information-privacy-office/info-source-sources-federal-government-employee-information.html,200.0,https://www.canada.ca/fr/commission-fonction-publique/organisation/propos-nous/bureau-acces-information-protection-renseignements-personnels/info-source.html,200.0,https://www.canada.ca/en/public-service-commission.html,https://www.canada.ca/fr/commission-fonction-publique.html,psc-cfp,282.0,4.0,PSC,PSC00,exact,,exact,,gc:2286,https://canada.ca/public-service-commission/corporate/about-us/access-information-privacy-office/info-source-sources-federal-government-employee-information.html,https://canada.ca/commission-fonction-publique/organisation/propos-nous/bureau-acces-information-protection-renseignements-personnels/info-source.html
2288,0,2026-03-11,,a,False,Royal Canadian Mounted Police,Gendarmerie royale du Canada,RCMP,GRC,Royal Canadian Mounted Police,Gendarmerie royale du Canada,https://rcmp.ca/en/corporate-information/access-information-and-privacy/info-source,200.0,https://grc.ca/fr/renseignements-organisationnels/acces-linformation-et-protection-renseignements-personnels/info-source,200.0,www.rcmp-grc.gc.ca,www.rcmp-grc.gc.ca,rcmp-grc,295.0,30.0,RCM,RCM00,exact,,exact,,gc:2288,https://rcmp.ca/corporate-information/access-information-and-privacy/info-source,https://grc.ca/renseignements-organisationnels/acces-linformation-et-protection-renseignements-personnels/info-source
2289,5,2026-03-11,,a,False,RCMP External Review Committee,Comité externe d'examen de la GRC,ERC,CEE,Royal Canadian Mounted Police External Review Committee,,https://www.canada.ca/en/rcmp-external-review-committee/corporate/transparency/access-information-privacy/info-source-sources-federal-government-employee-information.html,200.0,,,www.erc-cee.gc.ca,www.erc-cee.gc.ca,erc-cee,296.0,,REC,,exact,,,,gc:2289,https://canada.ca/rcmp-external-review-committee/corporate/transparency/access-information-privacy/info-source-sources-federal-government-employee-information.html,
2290,0,2026-03-11,,a,False,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la GRC,CRCC,CCETP,Civilian Review and Complaints Commission for the RCMP,Commission civile d’examen et de traitement des plaintes relatives à la GRC,http://www.crcc-ccetp.gc.ca/en/info-source-sources-federal-government-and-employee-information,,http://www.crcc-ccetp.gc.ca/fr/info-source-sources-de-renseignements-du-gouvernement-f-d-ral-et-sur-les-fonctionnaires-f-d-raux,,www.crcc-ccetp.gc.ca/,www.crcc-ccetp.gc.ca/fr,cpc-cpp,297.0,,RPP,,exact,,exact,,gc:2290,https://crcc-ccetp.gc.ca/info-source-sources-federal-government-and-employee-information,https://crcc-ccetp.gc.ca/info-source-sources-de-renseignements-du-gouvernement-f-d-ral-et-sur-les-fonctionnaires-f-d-raux
2292,5,2026-03-11,,a,False,Shared Services Canada,Services partagés Canada,SSC,SPC,Shared Services Canada,Services partagés Canada,https://www.canada.ca/en/shared-services/corporate/transparency/access-information-privacy/sources-federal-government-employee-information-2021-info-source.html,200.0,https://www.canada.ca/fr/services-partages/organisation/transparence/acces-information-protection-renseignements-personnels/sources-renseignements-gouvernement-federal-fonctionnaires-federaux-2021-info-source.html,200.0,https://www.canada.ca/en/shared-services.html,https://www.canada.ca/fr/services-partages.html,ssc-spc,305.0,163.0,GSS,GSS00,exact,,exact,,gc:2292,https://canada.ca/shared-services/corporate/transparency/access-information-privacy/sources-federal-government-employee-information-2021-info-source.html,https://canada.ca/services-partages/organisation/transparence/acces-information-protection-renseignements-personnels/sources-renseignements-gouvernement-federal-fonctionnaires-federaux-2021-info-source.html
2293,0,2026-03-11,,a,False,Statistics Canada,Statistique Canada,StatCan,StatCan,Statistics Canada,Statistique Canada,https://www.statcan.gc.ca/eng/public/ipih/index,200.0,https://www.statcan.gc.ca/fra/publique/rpfr/index,200.0,www.statcan.gc.ca,www.statcan.gc.ca,statcan,313.0,54.0,STC,STC00,exact,,exact,,gc:2293,https://statcan.gc.ca/public/ipih/index,https://statcan.gc.ca/publique/rpfr/index
2294,0,2026-03-11,,a,False,Veterans Review and Appeal Board,Tribunal des anciens combattants (révision et appel),VRAB,TACRA,Veterans Review and Appeal Board,Tribunal des anciens combattants (révision et appel),http://www.vrab-tacra.gc.ca/Plans/Info-Source-eng.cfm,404.0,http://www.vrab-tacra.gc.ca/Plans/Info-Source-fra.cfm,404.0,www.vrab-tacra.gc.ca,www.vrab-tacra.gc.ca,vrab-tacra,333.0,,AVC,AVC00,exact,,exact,,gc:2294,https://vrab-tacra.gc.ca/Plans/Info-Source-eng.cfm,https://vrab-tacra.gc.ca/Plans/Info-Source-fra.cfm
2297,0,2026-03-11,,a,False,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,ATSSC,SCDATA,Administrative Tribunals Support Services of Canada,Service canadien d’appui aux tribunaux administratifs,https://www.canada.ca/en/administrative-tribunals-support-service/transparency/info-source.html,200.0,https://www.canada.ca/fr/service-canadien-appui-tribunaux-administratifs/transparence/info-source.html,200.0,www.canada.ca/en/administrative-tribunals-support-service.html,www.canada.ca/fr/service-canadien-appui-tribunaux-administratifs.html,atssc-scdata,539.0,170.0,ATS,ATS00,fuzzy,0.9895,exact,,gc:2297,https://canada.ca/administrative-tribunals-support-service/transparency/info-source.html,https://canada.ca/service-canadien-appui-tribunaux-administratifs/transparence/info-source.html
2298,0,2026-08-15,,a,False,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,PacifiCan,PacifiCan,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,https://www.canada.ca/en/pacific-economic-development/corporate/transparency/information-holdings.html,200.0,https://www.canada.ca/fr/developpement-economique-pacifique/organisation/transparence/fonds-renseignements.html,200.0,https://www.canada.ca/en/pacific-economic-development.html,https://www.canada.ca/fr/developpement-economique-pacifique.html,pacifican,560.0,240.0,PED,,exact,,exact,,gc:2298,https://canada.ca/pacific-economic-development/corporate/transparency/information-holdings.html,https://canada.ca/developpement-economique-pacifique/organisation/transparence/fonds-renseignements.html
2299,1,2026-08-15,,a,False,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l'Ontario,FedNor,FedNor,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l’Ontario,https://fednor.canada.ca/en/transparency/info-source-2025,200.0,https://fednor.canada.ca/fr/transparence/info-source-2025,200.0,http://fednor.gc.ca/eic/site/fednor-fednor.nsf/eng/home,http://fednor.gc.ca/eic/site/fednor-fednor.nsf/fra/accueil,fednor,561.0,200.0,NOR,,exact,,exact,,gc:2299,https://fednor.canada.ca/transparency/info-source-2025,https://fednor.canada.ca/transparence/info-source-2025
2300,40,2026-03-11,,a,False,Canada Border Services Agency,Agence des services frontaliers du Canada,CBSA,ASFC,Canada Border Services Agency,Agence des services frontaliers du Canada,http://www.cbsa-asfc.gc.ca/agency-agence/reports-rapports/pia-efvp/atip-aiprp/infosource-eng.html,200.0,http://www.cbsa-asfc.gc.ca/agency-agence/reports-rapports/pia-efvp/atip-aiprp/infosource-fra.html,200.0,www.cbsa.gc.ca,www.asfc.gc.ca,cbsa-asfc,26.0,85.0,BSF,BSF00,exact,,exact,,gc:2300,https://cbsa-asfc.gc.ca/agency-agence/reports-rapports/pia-efvp/atip-aiprp/infosource-eng.html,https://cbsa-asfc.gc.ca/agency-agence/reports-rapports/pia-efvp/atip-aiprp/infosource-fra.html
2303,0,2026-03-11,,a,False,Canada Revenue Agency,Agence du revenu du Canada,CRA,ARC,Canada Revenue Agency,Agence du revenu du Canada,https://www.canada.ca/en/revenue-agency/corporate/about-canada-revenue-agency-cra/access-information-privacy-canada-revenue-agency/info-source-sources-federal-government-employee-information.html,200.0,https://www.canada.ca/fr/agence-revenu/organisation/a-propos-agence-revenu-canada-arc/acces-a-information-protection-renseignements-personnels-a-agence-revenu-canada/fonds-renseignements-agence-revenu-canada-info-source.html,200.0,www.canada.ca/en/revenue-agency.html,www.canada.ca/fr/agence-revenu.html,cra-arc,46.0,130.0,NAR,NAR00,exact,,exact,,gc:2303,https://canada.ca/revenue-agency/corporate/about-canada-revenue-agency-cra/access-information-privacy-canada-revenue-agency/info-source-sources-federal-government-employee-information.html,https://canada.ca/agence-revenu/organisation/a-propos-agence-revenu-canada-arc/acces-a-information-protection-renseignements-personnels-a-agence-revenu-canada/fonds-renseignements-agence-revenu-canada-info-source.html
2304,0,2026-03-11,,a,False,Canada School of Public Service,École de la fonction publique du Canada,CSPS,EFPC,Canada School of Public Service,École de la fonction publique du Canada,https://csps-efpc.gc.ca/About_Us/currentreport/programs-holdings-eng.aspx,200.0,https://csps-efpc.gc.ca/about_us/currentreport/programs-holdings-fra.aspx,200.0,www.csps-efpc.gc.ca,www.csps-efpc.gc.ca,csps-efpc,47.0,52.0,CES,CES00,exact,,exact,,gc:2304,https://csps-efpc.gc.ca/About_Us/currentreport/programs-holdings-eng.aspx,https://csps-efpc.gc.ca/about_us/currentreport/programs-holdings-fra.aspx
2305,1,2026-03-11,,a,False,Canadian Centre for Occupational Health and Safety,Centre canadien d’hygiène et de sécurité au travail,CCOHS,CCHST,Canadian Centre for Occupational Health and Safety,Centre canadien d’hygiène et de sécurité au travail,http://www.ccohs.ca/ccohs/reports/transparency.html,200.0,http://www.cchst.ca/ccohs/reports/transparency.html,200.0,www.ccohs.ca,www.cchst.ca,ccohs-cchst,55.0,100.0,OCC,OCC00,exact,,exact,,gc:2305,https://ccohs.ca/ccohs/reports/transparency.html,https://cchst.ca/ccohs/reports/transparency.html
2306,5,2026-03-11,,a,False,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments,CFIA,ACIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,http://www.inspection.gc.ca/about-the-cfia/accountability/other-activities/atip/info-source/eng/1388355218800/1388355393470,200.0,http://www.inspection.gc.ca/au-sujet-de-l-acia/responsabilisation/autres-activites/aiprp/info-source/fra/1388355218800/1388355393470,200.0,www.inspection.gc.ca,www.inspection.gc.ca,cfia-acia,65.0,136.0,ICA,ICA00,exact,,exact,,gc:2306,https://inspection.gc.ca/about-the-cfia/accountability/other-activities/atip/info-source/1388355218800/1388355393470,https://inspection.gc.ca/au-sujet-de-l-acia/responsabilisation/autres-activites/aiprp/info-source/1388355218800/1388355393470
2307,8,2026-03-11,,a,False,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada,CIHR,IRSC,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada,http://www.cihr-irsc.gc.ca/e/47695.html,,http://www.cihr-irsc.gc.ca/f/47695.html,,www.cihr-irsc.gc.ca,www.irsc-cihr.gc.ca,cihr-irsc,74.0,61.0,CRI,CRI00,exact,,exact,,gc:2307,https://cihr-irsc.gc.ca/e/47695.html,https://cihr-irsc.gc.ca/f/47695.html
2308,21,2026-03-11,,a,False,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,CNSC,CCSN,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,http://www.nuclearsafety.gc.ca/eng/resources/publications/reports/access-to-information-and-privacy/info-source/index.cfm,404.0,http://www.nuclearsafety.gc.ca/fra/resources/publications/reports/access-to-information-and-privacy/info-source/index.cfm,404.0,https://www.cnsc-ccsn.gc.ca/eng/,https://www.cnsc-ccsn.gc.ca/fra/,cnsc-ccsn,87.0,47.0,CSN,CSN00,exact,,exact,,gc:2308,https://nuclearsafety.gc.ca/resources/publications/reports/access-to-information-and-privacy/info-source/index.cfm,https://nuclearsafety.gc.ca/resources/publications/reports/access-to-information-and-privacy/info-source/index.cfm
2309,0,2026-03-11,,a,False,Transportation Safety Board of Canada,Bureau de la sécurité des transports du Canada,TSB,BST,Transportation Safety Board of Canada,Bureau de la sécurité des transports du Canada,http://tsb-bst.gc.ca/eng/divulgation-disclosure/infosource/index.asp,200.0,http://tsb-bst.gc.ca/fra/divulgation-disclosure/infosource/index.asp,200.0,www.tsb-bst.gc.ca,www.bst-tsb.gc.ca,tsb-bst,98.0,101.0,TSB,TSB00,exact,,exact,,gc:2309,https://tsb-bst.gc.ca/divulgation-disclosure/infosource/index.asp,https://tsb-bst.gc.ca/divulgation-disclosure/infosource/index.asp
2311,2,2026-03-11,,a,False,The National Battlefields Commission,Commission des champs de bataille nationaux,NBC,CCBN,National Battlefields Commission,Commission des champs de bataille nationaux,http://www.ccbn-nbc.gc.ca/en/access-information-and-privacy/info-source-2018/,200.0,http://www.ccbn-nbc.gc.ca/fr/acces-information-protection-des-renseignements-personnels/info-source-2018/,200.0,www.ccbn-nbc.gc.ca,www.ccbn-nbc.gc.ca,nbc-ccbn,218.0,102.0,NBC,NBC00,exact,,exact,,gc:2311,https://ccbn-nbc.gc.ca/access-information-and-privacy/info-source-2018,https://ccbn-nbc.gc.ca/acces-information-protection-des-renseignements-personnels/info-source-2018
2312,4,2026-03-11,,a,False,Canada Energy Regulator,Régie de l'énergie du Canada,CER,REC,Canada Energy Regulator,Office national de l’énergie,https://www.cer-rec.gc.ca/en/about/open-government/transparency/completed-access-information-requests/info-source.html,200.0,https://www.cer-rec.gc.ca/fr/regie/gouvernement-ouvert/transparence/demandes-acces-information-completees/info-source.html,200.0,https://www.cer-rec.gc.ca/index-eng.html,https://www.cer-rec.gc.ca/index-fra.html,cer-rec,221.0,195.0,ERG,ENR00,exact,,historical_exact,,gc:2312,https://cer-rec.gc.ca/about/open-government/transparency/completed-access-information-requests/info-source.html,https://cer-rec.gc.ca/regie/gouvernement-ouvert/transparence/demandes-acces-information-completees/info-source.html
2313,7,2026-03-11,,a,False,National Research Council Canada,Conseil national de recherches Canada,NRC,CNRC,National Research Council Canada,Conseil national de recherches Canada,https://nrc.canada.ca/en/corporate/transparency/access-information-privacy-acts-info-source,200.0,https://nrc.canada.ca/fr/organisation/transparence/lois-lacces-linformation-protection-renseignements-personnels-info-source,200.0,https://nrc.canada.ca/en,https://nrc.canada.ca/fr,nrc-cnrc,228.0,35.0,NRC,NRC00,exact,,exact,,gc:2313,https://nrc.canada.ca/corporate/transparency/access-information-privacy-acts-info-source,https://nrc.canada.ca/organisation/transparence/lois-lacces-linformation-protection-renseignements-personnels-info-source
2314,2,2026-03-11,,a,False,Natural Sciences and Engineering Research Council of Canada,Conseil de recherches en sciences naturelles et en génie du Canada,NSERC,CRSNG,Natural Sciences and Engineering Research Council of Canada,Conseil de recherches en sciences naturelles et en génie du Canada,http://www.nserc-crsng.gc.ca/ATIP-AIPRP/InfoSource-InfoSource/index_eng.asp,200.0,http://www.nserc-crsng.gc.ca/ATIP-AIPRP/InfoSource-InfoSource/index_fra.asp,200.0,www.nserc-crsng.gc.ca,www.nserc-crsng.gc.ca,nserc-crsng,230.0,27.0,NSE,NSE00,exact,,exact,,gc:2314,https://nserc-crsng.gc.ca/ATIP-AIPRP/InfoSource-InfoSource/index_eng.asp,https://nserc-crsng.gc.ca/ATIP-AIPRP/InfoSource-InfoSource/index_fra.asp
2315,0,2026-03-11,,a,False,Parks Canada,Parcs Canada,PC,PC,Parks Canada Agency,Agence Parcs Canada,https://parks.canada.ca/agence-agency/dp-pd/infosource,200.0,https://parcs.canada.ca/agence-agency/dp-pd/infosource,200.0,www.pc.gc.ca,www.pc.gc.ca,pc,263.0,124.0,CAP,CAP00,exact,,historical_exact,,gc:2315,https://parks.canada.ca/agence-agency/dp-pd/infosource,https://parcs.canada.ca/agence-agency/dp-pd/infosource
